GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",Estimate!!INDUSTRY!!Public administration
0500000US01115,"St. Clair County, Alabama",65697,439,3095,4850,1557,4627,2621,663,2082,3360,6367,1792,1937
0500000US01117,"Shelby County, Alabama",151011,1016,7276,7290,4033,11386,4597,3522,10914,12069,19434,7588,3642
0500000US01119,"Sumter County, Alabama",10901,216,160,514,102,449,388,37,72,356,1514,488,272
0500000US01121,"Talladega County, Alabama",65323,698,2118,6854,833,3855,1659,399,1258,2059,6129,2290,1876
0500000US01123,"Tallapoosa County, Alabama",33313,174,1142,3778,276,1659,888,95,701,899,4142,1025,873
0500000US01125,"Tuscaloosa County, Alabama",157529,2206,6891,9925,2082,10671,3615,1348,4143,6221,23896,7818,2906
0500000US01127,"Walker County, Alabama",53678,1431,2073,2650,586,3727,1873,303,927,1374,5544,1779,952
0500000US01129,"Washington County, Alabama",13419,391,888,1320,187,611,562,40,166,176,1021,236,230
0500000US01131,"Wilcox County, Alabama",9152,109,203,437,33,262,240,30,142,53,534,107,283
0500000US01133,"Winston County, Alabama",19860,277,580,2103,114,1200,762,66,331,786,1466,587,472
0500000US02013,"Aleutians East Borough, Alaska",2890,86,31,2061,51,55,44,4,5,24,108,36,78
0500000US02016,"Aleutians West Census Area, Alaska",4747,84,185,2027,55,202,348,33,90,128,274,141,220
0500000US02020,"Anchorage Municipality, Alaska",224862,5378,10304,2938,4161,16661,11384,3334,8276,15804,32550,13940,16185
0500000US02050,"Bethel Census Area, Alaska",11606,71,270,68,7,729,556,86,260,137,2194,210,1214
0500000US02060,"Bristol Bay Borough, Alaska",706,16,30,5,5,49,87,7,13,27,122,31,70
0500000US02068,"Denali Borough, Alaska",1562,104,56,57,5,95,96,0,5,83,87,335,105
0500000US02070,"Dillingham Census Area, Alaska",3452,54,64,68,5,185,188,45,27,72,671,65,273
0500000US02090,"Fairbanks North Star Borough, Alaska",75064,1822,4426,1201,697,5808,3247,822,1996,3357,11482,3920,5596
0500000US02100,"Haines Borough, Alaska",1945,5,187,55,3,149,107,5,38,61,275,249,61
0500000US02105,"Hoonah-Angoon Census Area, Alaska",1815,99,73,56,2,122,111,13,25,47,204,136,129
0500000US02110,"Juneau City and Borough, Alaska",25207,799,1129,222,163,1580,1311,311,541,1317,3664,1303,4158
0500000US02122,"Kenai Peninsula Borough, Alaska",44129,3113,2109,1072,494,2981,1704,528,766,1477,5665,2538,1802
0500000US02130,"Ketchikan Gateway Borough, Alaska",10598,188,737,321,79,901,673,125,371,207,1339,485,955
0500000US02150,"Kodiak Island Borough, Alaska",10222,333,363,711,203,955,530,34,351,346,1351,320,823
0500000US02164,"Lake and Peninsula Borough, Alaska",1120,59,49,10,1,14,112,12,4,15,227,47,128
0500000US02170,"Matanuska-Susitna Borough, Alaska",66621,2240,4831,792,710,4393,2659,967,1160,3068,9081,3147,3431
0500000US02180,"Nome Census Area, Alaska",6666,105,137,96,18,295,325,29,104,111,1285,286,629
0500000US02185,"North Slope Borough, Alaska",7306,1127,411,60,51,431,337,21,109,382,879,237,674
0500000US02188,"Northwest Arctic Borough, Alaska",5203,339,158,35,15,232,283,39,65,112,775,107,307
0500000US02195,"Petersburg Census Area, Alaska",3064,448,70,298,2,253,114,15,28,53,510,99,196
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",4343,371,224,192,28,229,260,23,88,61,553,219,206
0500000US02220,"Sitka City and Borough, Alaska",7131,367,287,185,51,388,222,53,130,373,1647,392,388
0500000US02230,"Skagway Municipality, Alaska",856,3,23,170,8,60,130,1,6,29,42,115,62
0500000US02240,"Southeast Fairbanks Census Area, Alaska",5363,322,238,233,61,279,114,69,61,229,686,174,454
0500000US02261,"Valdez-Cordova Census Area, Alaska",7473,272,394,292,184,384,451,250,131,382,1157,350,343
0500000US02270,"Wade Hampton Census Area, Alaska",4769,23,133,37,0,259,159,25,51,30,775,51,384
0500000US02275,"Wrangell City and Borough, Alaska",2002,161,54,37,23,172,106,22,53,23,311,46,87
0500000US02282,"Yakutat City and Borough, Alaska",515,44,69,19,6,32,22,0,18,13,55,17,94
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",4260,94,126,29,5,136,253,6,38,73,564,121,528
0500000US04001,"Apache County, Arizona",52010,520,2104,372,104,1508,1307,131,476,578,7020,1874,2342
0500000US04003,"Cochise County, Arizona",104486,1530,2503,1371,732,5423,2082,658,2146,6526,9688,5192,7284
0500000US04005,"Coconino County, Arizona",106375,1170,4483,4117,1035,8091,3558,643,2539,4337,17314,10978,4177
0500000US04007,"Gila County, Arizona",43338,2137,1152,716,146,1829,1026,142,848,1553,4316,2211,1595
0500000US04009,"Graham County, Arizona",27745,1771,925,431,132,1541,492,172,309,762,3338,1082,1083
0500000US04011,"Greenlee County, Arizona",6346,1637,290,38,29,161,85,37,28,138,519,165,155
0500000US04012,"La Paz County, Arizona",17241,789,382,141,199,827,310,34,299,277,1391,719,1049
0500000US04013,"Maricopa County, Arizona",2942044,10817,126170,140325,47925,214431,89321,34596,168345,217062,357624,169692,77838
0500000US04015,"Mohave County, Arizona",164965,740,5431,4467,1067,10620,4427,1321,3225,4147,13082,13662,4717
0500000US04017,"Navajo County, Arizona",79275,907,3490,1255,404,4196,1992,579,1347,1783,10002,3926,3142
0500000US04019,"Pima County, Arizona",783593,4043,28311,31025,7271,49826,16363,7096,22529,47916,107562,46695,27547
0500000US04021,"Pinal County, Arizona",281615,5083,9883,13278,2832,15182,6616,2629,8718,11496,26774,11519,12104
0500000US04023,"Santa Cruz County, Arizona",34395,291,743,877,1792,3423,1159,344,487,1562,2868,1164,1584
0500000US04025,"Yavapai County, Arizona",176198,2027,7215,4735,1756,11192,3292,1314,4595,6762,20085,11932,4017
0500000US04027,"Yuma County, Arizona",147989,5940,4275,2748,1876,8060,2699,1117,2487,6325,13434,7364,7576
0500000US05001,"Arkansas County, Arkansas",15106,639,465,1932,236,1108,470,95,304,372,1658,631,465
0500000US05003,"Ashley County, Arkansas",17076,458,577,2048,125,1191,363,191,377,317,1813,449,467
0500000US05005,"Baxter County, Arkansas",34844,399,790,2309,243,2236,621,300,883,1149,3369,1321,640
0500000US05007,"Benton County, Arkansas",166398,1946,6965,15218,2913,24574,4854,1118,5064,9180,16109,7244,2458
0500000US05009,"Boone County, Arkansas",29500,377,1161,1576,408,2033,2060,304,567,863,3217,1678,394
0500000US05011,"Bradley County, Arkansas",9022,484,280,863,137,506,218,38,239,190,1064,189,207
0500000US05013,"Calhoun County, Arkansas",4477,201,193,603,14,161,187,6,60,114,424,77,160
0500000US05015,"Carroll County, Arkansas",21969,567,1158,2850,73,1068,529,164,555,374,1893,1629,383
0500000US05017,"Chicot County, Arkansas",9321,475,190,480,47,295,239,12,152,195,1060,256,403
0500000US05019,"Clark County, Arkansas",19150,487,366,1436,88,1044,254,99,351,525,2947,1056,494
0500000US05021,"Clay County, Arkansas",12877,706,281,1389,183,716,320,74,219,241,1357,309,226
0500000US05023,"Cleburne County, Arkansas",21491,615,1026,1166,269,1250,507,146,336,583,1921,974,290
0500000US05025,"Cleveland County, Arkansas",6766,228,212,406,89,362,279,26,141,172,878,97,168
0500000US05027,"Columbia County, Arkansas",19826,625,370,1536,242,1405,310,93,483,429,2621,694,338
0500000US05029,"Conway County, Arkansas",16787,356,965,1385,157,1101,478,110,410,593,1671,446,258
0500000US05031,"Craighead County, Arkansas",75440,1144,3022,5928,1261,5904,1611,689,2206,3086,11905,3743,1166
0500000US05033,"Crawford County, Arkansas",47322,948,1999,4913,829,2833,1459,155,1285,1608,5973,1751,944
0500000US05035,"Crittenden County, Arkansas",37390,441,1208,2686,683,2685,1813,218,1063,1346,4700,1889,920
0500000US05037,"Cross County, Arkansas",13941,560,544,833,263,1095,738,52,342,230,1734,410,452
0500000US05039,"Dallas County, Arkansas",6363,113,153,885,8,412,152,42,73,95,655,43,81
0500000US05041,"Desha County, Arkansas",9967,543,199,859,104,529,392,131,106,178,1293,322,271
0500000US05043,"Drew County, Arkansas",14751,600,384,1003,193,855,225,25,322,353,2368,592,576
0500000US05045,"Faulkner County, Arkansas",88663,1705,4639,5485,1816,5805,2028,1663,3215,4684,13994,5058,2171
0500000US05047,"Franklin County, Arkansas",14248,543,632,1459,98,791,390,69,237,231,1606,395,269
0500000US05049,"Fulton County, Arkansas",10033,203,444,436,107,385,374,63,199,264,1239,328,151
0500000US05051,"Garland County, Arkansas",78425,462,3579,3187,782,5804,1657,594,1982,2689,10357,4309,1354
0500000US05053,"Grant County, Arkansas",14040,271,679,1521,142,920,556,77,401,375,1868,395,544
0500000US05055,"Greene County, Arkansas",32808,766,1010,4522,491,1974,918,156,431,895,3606,998,601
0500000US05057,"Hempstead County, Arkansas",17248,501,671,2146,146,1012,773,55,240,699,2111,568,430
0500000US05059,"Hot Spring County, Arkansas",26310,289,1048,1821,307,1558,804,143,425,905,3268,1228,1039
0500000US05061,"Howard County, Arkansas",10598,546,379,1811,140,623,274,17,179,205,1214,364,107
0500000US05063,"Independence County, Arkansas",28638,689,1351,2961,365,1785,848,188,658,851,3733,830,523
0500000US05065,"Izard County, Arkansas",11332,200,413,661,85,671,354,38,209,158,1249,260,240
0500000US05067,"Jackson County, Arkansas",14625,641,308,1014,104,856,349,63,209,352,1269,222,379
0500000US05069,"Jefferson County, Arkansas",60623,428,1335,4417,860,3277,1300,440,1266,1871,8264,1840,3291
0500000US05071,"Johnson County, Arkansas",19915,480,528,3079,138,1467,740,25,314,197,1978,525,381
0500000US05073,"Lafayette County, Arkansas",6138,304,103,357,150,226,165,48,82,51,720,151,122
0500000US05075,"Lawrence County, Arkansas",13870,512,436,875,108,674,525,88,343,215,1589,450,287
0500000US05077,"Lee County, Arkansas",8503,455,111,117,110,250,152,48,208,247,651,147,352
0500000US05079,"Lincoln County, Arkansas",11690,313,354,817,6,332,301,42,95,239,930,162,551
0500000US05081,"Little River County, Arkansas",10451,138,282,1163,93,603,325,35,175,391,1213,332,534
0500000US05083,"Logan County, Arkansas",17565,730,552,1641,258,1162,334,144,366,415,2039,515,392
0500000US05085,"Lonoke County, Arkansas",51324,992,2218,3244,1194,3974,1941,562,1821,2050,6723,2086,2336
0500000US05087,"Madison County, Arkansas",12358,692,589,1240,67,552,655,78,158,425,1256,305,245
0500000US05089,"Marion County, Arkansas",14124,141,440,1463,106,575,190,134,250,682,1368,544,206
0500000US05091,"Miller County, Arkansas",33932,317,1397,2754,606,2995,1000,251,816,1130,3691,1002,1491
0500000US05093,"Mississippi County, Arkansas",34732,914,1215,4949,359,2183,939,236,446,615,3678,1163,868
0500000US05095,"Monroe County, Arkansas",6594,437,145,401,73,402,185,24,89,99,554,214,211
0500000US05097,"Montgomery County, Arkansas",7708,531,436,319,42,251,237,22,149,209,744,242,110
0500000US05099,"Nevada County, Arkansas",7156,118,311,614,106,528,316,29,149,50,921,217,179
0500000US05101,"Newton County, Arkansas",6712,194,322,546,113,541,237,23,130,61,750,179,121
0500000US05103,"Ouachita County, Arkansas",20569,186,638,2861,226,1258,511,81,386,398,2344,541,576
0500000US05105,"Perry County, Arkansas",8443,155,456,759,88,319,362,21,270,311,894,224,218
0500000US05107,"Phillips County, Arkansas",16251,809,131,677,214,782,419,80,163,198,2209,777,467
0500000US05109,"Pike County, Arkansas",8873,502,414,783,109,467,172,136,145,223,920,328,169
0500000US05111,"Poinsett County, Arkansas",19219,766,611,1628,155,1181,618,192,342,404,1700,509,363
0500000US05113,"Polk County, Arkansas",16150,585,731,1224,144,1234,580,54,325,334,1655,591,223
0500000US05115,"Pope County, Arkansas",49195,845,2025,4515,629,3605,2281,404,1321,1657,5900,2336,1042
0500000US05117,"Prairie County, Arkansas",6962,548,299,570,87,337,206,33,172,234,628,207,136
0500000US05119,"Pulaski County, Arkansas",300930,978,9568,12144,4997,21074,9602,5541,13514,17834,48751,15531,12533
0500000US05121,"Randolph County, Arkansas",14298,469,482,1069,104,780,515,213,264,108,1859,445,220
0500000US05123,"St. Francis County, Arkansas",22270,313,728,1138,286,962,688,111,229,482,2349,589,1078
0500000US05125,"Saline County, Arkansas",84253,464,5107,4166,1870,6920,2579,1499,3356,3742,12248,3268,2992
0500000US05127,"Scott County, Arkansas",8672,525,273,1005,121,456,233,35,175,108,881,87,280
0500000US05129,"Searcy County, Arkansas",6664,64,330,564,54,495,195,22,103,121,758,200,105
0500000US05131,"Sebastian County, Arkansas",97678,1107,3109,10839,1810,6782,2860,611,2937,3156,12556,4713,1812
0500000US05133,"Sevier County, Arkansas",12437,418,531,2011,166,915,340,34,123,263,1177,207,197
0500000US05135,"Sharp County, Arkansas",14163,285,562,705,40,594,518,46,292,379,1188,302,261
0500000US05137,"Stone County, Arkansas",10217,346,337,568,172,684,235,18,168,127,1195,403,216
0500000US05139,"Union County, Arkansas",32851,741,1242,3102,372,2010,1247,213,763,989,3832,1011,551
0500000US05141,"Van Buren County, Arkansas",14147,409,685,417,48,751,748,70,202,295,1174,361,155
0500000US05143,"Washington County, Arkansas",157494,1724,6862,14047,2985,13712,4545,1532,5027,8002,24139,9089,2634
0500000US05145,"White County, Arkansas",60690,1226,3015,3408,757,4833,2183,502,1255,1910,8070,2361,1406
0500000US05147,"Woodruff County, Arkansas",5838,411,115,375,71,327,179,34,122,96,745,75,156
0500000US05149,"Yell County, Arkansas",16917,761,738,2307,212,993,384,79,131,437,1793,566,258
0500000US06001,"Alameda County, California",1213334,2313,39490,80907,22281,71319,37770,22242,45115,116006,164324,61087,26378
0500000US06003,"Alpine County, California",989,5,37,31,4,28,24,8,10,66,131,41,120
0500000US06005,"Amador County, California",32464,340,792,680,165,1592,554,169,439,1211,2501,1709,1693
0500000US06007,"Butte County, California",180181,2962,4946,5324,1748,11834,2841,1488,4067,8354,25702,9822,3716
0500000US06009,"Calaveras County, California",38046,447,1811,958,472,2173,1058,424,831,1526,4148,1535,1659
0500000US06011,"Colusa County, California",15697,2045,373,786,257,806,429,84,462,419,1316,833,527
0500000US06013,"Contra Costa County, California",823279,3237,34395,35256,12976,53137,24678,13983,47443,72011,106849,37205,21250
0500000US06015,"Del Norte County, California",23118,304,456,328,78,967,303,173,264,598,2424,1138,1880
0500000US06017,"El Dorado County, California",145204,1023,6513,6369,1774,8854,3319,1760,6671,9820,16061,10712,6307
0500000US06019,"Fresno County, California",686418,37966,21075,24667,15142,39650,17782,5580,17876,29900,85576,30253,22105
0500000US06021,"Glenn County, California",21168,1783,509,914,391,1160,543,59,483,768,2285,794,642
0500000US06023,"Humboldt County, California",110641,2510,4470,3186,1193,6856,2592,1103,2649,4912,15250,7857,3760
0500000US06025,"Imperial County, California",128978,5511,3196,2962,1617,7873,3912,701,2313,3476,13963,3755,6658
0500000US06027,"Inyo County, California",15048,163,665,295,152,1314,757,104,241,363,1720,1707,986
0500000US06029,"Kern County, California",614650,48348,19346,17186,9371,34387,16193,3451,13154,26104,62309,26116,23558
0500000US06031,"Kings County, California",114368,8306,1642,4474,1614,4686,2199,395,1415,3068,10617,4592,6745
0500000US06033,"Lake County, California",52340,1387,1779,915,761,2756,1177,226,1308,1516,5620,3346,1710
0500000US06035,"Lassen County, California",29491,498,454,310,149,773,423,164,413,378,2466,712,3232
0500000US06037,"Los Angeles County, California",7737011,22575,261641,490775,165971,480477,236156,196228,289961,548923,922967,450195,152825
0500000US06039,"Madera County, California",112735,9746,3533,3942,1191,5755,2659,876,1954,3396,10172,3674,2948
0500000US06041,"Marin County, California",206566,1024,7497,5900,3444,12411,3372,4656,12814,24047,27034,11089,4183
0500000US06043,"Mariposa County, California",15385,224,639,184,107,458,505,108,271,780,1342,1452,1039
0500000US06045,"Mendocino County, California",70282,2246,3541,2524,844,5327,1364,432,1767,3318,8161,4022,2257
0500000US06047,"Merced County, California",185152,11924,5954,10989,3320,11381,4657,1555,3222,6055,20383,6800,4254
0500000US06049,"Modoc County, California",7773,686,186,90,10,332,179,58,42,241,982,299,400
0500000US06051,"Mono County, California",11349,223,702,241,3,554,185,42,707,602,1399,2392,579
0500000US06053,"Monterey County, California",317074,27659,10021,9251,5175,18995,6099,2693,7539,16193,34812,19009,9875
0500000US06055,"Napa County, California",109095,4456,4069,7911,1643,6418,2308,1039,3703,6008,14091,8125,2454
0500000US06057,"Nevada County, California",82266,794,4157,2939,749,5012,1685,1115,2691,5097,9352,4577,2286
0500000US06059,"Orange County, California",2377289,7262,85395,194076,54385,162108,49044,31110,125016,201029,270510,146127,44161
0500000US06061,"Placer County, California",275551,873,11278,10676,4786,20063,7388,3698,14382,19127,32319,12969,11735
0500000US06063,"Plumas County, California",16693,670,526,595,167,925,305,74,507,517,2060,592,363
0500000US06065,"Riverside County, California",1649070,13419,74350,81741,30301,113934,45910,14734,47948,85465,178928,94517,43486
0500000US06067,"Sacramento County, California",1102516,4269,39180,35594,16021,69181,29612,14058,45680,71256,134690,54659,69643
0500000US06069,"San Benito County, California",41480,2129,2107,2977,1284,3197,1255,167,1322,1708,4412,1914,1276
0500000US06071,"San Bernardino County, California",1521720,6343,60574,84591,29104,104523,59574,12954,42037,67785,180853,70282,47158
0500000US06073,"San Diego County, California",2463609,12328,84334,130248,35506,154586,52052,32388,96866,196808,289614,151308,76521
0500000US06075,"San Francisco County, California",711384,960,17375,26578,8542,43434,15508,20753,41417,90225,89557,55624,16337
0500000US06077,"San Joaquin County, California",510392,13365,19049,27471,11379,32385,16861,5072,14277,24841,56982,20892,14623
0500000US06079,"San Luis Obispo County, California",225695,4272,8286,7808,2724,15759,5337,2727,6269,13737,27842,13835,7642
0500000US06081,"San Mateo County, California",579159,2425,21114,28453,9661,35793,20818,11601,29586,63937,77985,32731,13381
0500000US06083,"Santa Barbara County, California",337930,17169,11042,14411,4729,19575,5437,4190,9685,22693,45651,22545,8521
0500000US06085,"Santa Clara County, California",1405214,4296,44892,167726,18821,83661,23969,32002,42926,158289,159423,63224,22029
0500000US06087,"Santa Cruz County, California",214010,7704,9152,10856,3637,14662,3232,2378,5501,15771,29935,14018,4523
0500000US06089,"Shasta County, California",143038,1975,5022,3746,1306,9339,3162,1282,4545,6270,17532,6254,4134
0500000US06091,"Sierra County, California",2697,104,166,28,17,94,59,13,29,211,302,74,106
0500000US06093,"Siskiyou County, California",36626,1164,999,1128,372,1902,594,275,831,1269,4393,1695,1216
0500000US06095,"Solano County, California",325915,2911,12787,16680,5103,21647,10855,3452,12243,16001,41431,16078,14554
0500000US06097,"Sonoma County, California",390701,7124,17140,22523,6710,29803,7564,4822,15529,26949,48580,22686,9919
0500000US06099,"Stanislaus County, California",385667,11004,15185,26026,8532,26074,10762,2741,7939,16803,44568,16107,7863
0500000US06101,"Sutter County, California",71901,3473,2801,2636,1091,5293,2085,381,2045,2639,7889,2851,2606
0500000US06103,"Tehama County, California",49235,1741,1713,1634,484,3303,1200,202,1181,1673,4957,2067,1552
0500000US06105,"Trinity County, California",11363,181,397,174,35,587,142,104,104,373,1065,831,322
0500000US06107,"Tulare County, California",314754,29660,8840,12967,7727,17936,8011,1290,6358,10518,35428,11941,11321
0500000US06109,"Tuolumne County, California",46590,718,1723,1192,322,2659,747,269,757,1498,4548,3245,1376
0500000US06111,"Ventura County, California",637837,18034,22308,40879,13485,43403,12661,10702,31625,47592,73375,33992,19581
0500000US06113,"Yolo County, California",161157,3493,4278,4421,2042,8978,3948,1567,4056,9990,29152,7860,7640
0500000US06115,"Yuba County, California",53780,1345,1775,1330,891,3026,1715,548,1001,2264,5702,2263,2069
0500000US08001,"Adams County, Colorado",329347,2797,22539,19804,8634,26442,15827,6426,12936,24287,34129,19365,9489
0500000US08003,"Alamosa County, Colorado",12358,492,532,82,224,938,319,102,112,261,2183,532,351
0500000US08005,"Arapahoe County, Colorado",444215,2375,20031,16632,9064,36073,15860,11375,28070,41260,56271,27938,12321
0500000US08007,"Archuleta County, Colorado",10019,406,672,158,21,832,184,186,350,536,751,817,234
0500000US08009,"Baca County, Colorado",3081,358,165,62,34,112,121,19,71,53,626,69,92
0500000US08011,"Bent County, Colorado",5294,334,107,45,2,85,85,21,53,119,372,72,265
0500000US08013,"Boulder County, Colorado",242172,1845,7918,16755,3579,15182,3533,5103,8352,30267,36985,16225,4395
0500000US08014,"Broomfield County, Colorado",42875,312,1813,3128,1031,3306,1240,1496,2046,4826,6271,2149,1250
0500000US08015,"Chaffee County, Colorado",15315,210,885,389,199,1049,394,131,525,631,1524,1135,627
0500000US08017,"Cheyenne County, Colorado",1670,278,58,32,31,110,59,53,78,28,236,52,48
0500000US08019,"Clear Creek County, Colorado",7660,210,316,232,85,614,471,118,276,756,599,917,400
0500000US08021,"Conejos County, Colorado",6199,443,264,124,64,282,167,27,152,120,986,172,263
0500000US08023,"Costilla County, Colorado",2948,186,185,68,20,180,37,9,63,60,334,81,58
0500000US08025,"Crowley County, Colorado",5039,123,92,33,20,225,198,34,45,41,309,58,231
0500000US08027,"Custer County, Colorado",3633,105,292,29,0,163,59,11,27,146,302,162,188
0500000US08029,"Delta County, Colorado",24991,1929,1364,617,234,1374,699,254,437,594,2655,1029,510
0500000US08031,"Denver County, Colorado",486180,3396,21349,16766,9352,30139,14436,12287,25287,53533,62623,37636,13062
0500000US08033,"Dolores County, Colorado",1456,153,119,30,6,67,16,18,30,11,195,26,59
0500000US08035,"Douglas County, Colorado",209250,2019,8258,10895,4708,16777,5225,9069,18776,23621,26387,11267,6478
0500000US08037,"Eagle County, Colorado",40660,833,4371,693,536,2840,972,333,2708,4045,4205,8142,797
0500000US08039,"Elbert County, Colorado",18042,540,1522,911,347,1014,602,363,971,1304,1944,735,767
0500000US08041,"El Paso County, Colorado",478409,1877,19652,19423,5139,31231,11138,8568,18719,36491,60134,28248,19577
0500000US08043,"Fremont County, Colorado",40508,555,1487,762,173,1828,667,202,491,1121,3199,1258,2168
0500000US08045,"Garfield County, Colorado",42860,1410,5219,953,462,3981,1380,347,1661,2989,4539,3393,1398
0500000US08047,"Gilpin County, Colorado",4506,21,296,218,42,312,51,68,138,287,361,704,281
0500000US08049,"Grand County, Colorado",11924,359,1350,291,76,809,438,129,1053,550,785,1503,580
0500000US08051,"Gunnison County, Colorado",12990,256,1205,132,68,776,325,111,554,689,1818,1814,486
0500000US08053,"Hinsdale County, Colorado",701,23,40,8,0,18,0,6,34,36,41,85,32
0500000US08055,"Huerfano County, Colorado",5669,230,235,112,9,138,139,38,55,94,669,245,193
0500000US08057,"Jackson County, Colorado",1144,152,102,50,0,62,45,6,13,30,127,119,51
0500000US08059,"Jefferson County, Colorado",432304,4098,21499,21982,9473,29966,12902,8445,21954,41420,53288,25957,16269
