GEO_ID,NAME,B08015_001E,B08015_002E,B08015_003E
id,Geographic Area Name,"Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Male","Estimate!!Aggregate number of vehicles (car, truck, or van) used in commuting!!Female"
0500000US39157,"Tuscarawas County, Ohio",36310,19090,17220
0500000US39159,"Union County, Ohio",21435,11675,9760
0500000US39161,"Van Wert County, Ohio",11485,5880,5610
0500000US39163,"Vinton County, Ohio",4130,2255,1870
0500000US39165,"Warren County, Ohio",90410,48465,41940
0500000US39167,"Washington County, Ohio",22690,12025,10670
0500000US39169,"Wayne County, Ohio",43890,23325,20565
0500000US39171,"Williams County, Ohio",14660,7760,6900
0500000US39173,"Wood County, Ohio",52650,27065,25585
0500000US39175,"Wyandot County, Ohio",9540,5040,4505
0500000US40001,"Adair County, Oklahoma",6935,3660,3275
0500000US40003,"Alfalfa County, Oklahoma",1730,945,785
0500000US40005,"Atoka County, Oklahoma",4150,2120,2030
0500000US40007,"Beaver County, Oklahoma",2195,1170,1025
0500000US40009,"Beckham County, Oklahoma",8845,5350,3495
0500000US40011,"Blaine County, Oklahoma",3610,1845,1765
0500000US40013,"Bryan County, Oklahoma",14705,7400,7305
0500000US40015,"Caddo County, Oklahoma",8925,4880,4050
0500000US40017,"Canadian County, Oklahoma",50560,26915,23645
0500000US40019,"Carter County, Oklahoma",17490,8960,8535
0500000US40021,"Cherokee County, Oklahoma",15345,7690,7655
0500000US40023,"Choctaw County, Oklahoma",4405,2225,2175
0500000US40025,"Cimarron County, Oklahoma",915,520,395
0500000US40027,"Cleveland County, Oklahoma",111830,59755,52070
0500000US40029,"Coal County, Oklahoma",1915,1005,910
0500000US40031,"Comanche County, Oklahoma",45305,25195,20115
0500000US40033,"Cotton County, Oklahoma",2435,1205,1235
0500000US40035,"Craig County, Oklahoma",5195,2710,2480
0500000US40037,"Creek County, Oklahoma",26200,14420,11780
0500000US40039,"Custer County, Oklahoma",11755,6460,5295
0500000US40041,"Delaware County, Oklahoma",13120,6760,6360
0500000US40043,"Dewey County, Oklahoma",1720,1040,680
0500000US40045,"Ellis County, Oklahoma",1635,885,750
0500000US40047,"Garfield County, Oklahoma",24915,13615,11300
0500000US40049,"Garvin County, Oklahoma",9720,5215,4510
0500000US40051,"Grady County, Oklahoma",20465,10950,9515
0500000US40053,"Grant County, Oklahoma",1770,1015,755
0500000US40055,"Greer County, Oklahoma",1955,1100,855
0500000US40057,"Harmon County, Oklahoma",925,480,445
0500000US40059,"Harper County, Oklahoma",1550,880,670
0500000US40061,"Haskell County, Oklahoma",3750,2040,1710
0500000US40063,"Hughes County, Oklahoma",3930,2145,1785
0500000US40065,"Jackson County, Oklahoma",9950,5610,4340
0500000US40067,"Jefferson County, Oklahoma",2115,1100,1015
0500000US40069,"Johnston County, Oklahoma",3190,1640,1550
0500000US40071,"Kay County, Oklahoma",17070,9230,7840
0500000US40073,"Kingfisher County, Oklahoma",6330,3575,2755
0500000US40075,"Kiowa County, Oklahoma",3155,1815,1340
0500000US40077,"Latimer County, Oklahoma",3365,1825,1540
0500000US40079,"Le Flore County, Oklahoma",15915,8060,7850
0500000US40081,"Lincoln County, Oklahoma",12325,6545,5780
0500000US40083,"Logan County, Oklahoma",16085,8545,7540
0500000US40085,"Love County, Oklahoma",3415,1840,1575
0500000US40087,"McClain County, Oklahoma",13735,7565,6170
0500000US40089,"McCurtain County, Oklahoma",10145,5080,5070
0500000US40091,"McIntosh County, Oklahoma",5760,2795,2965
0500000US40093,"Major County, Oklahoma",3040,1700,1335
0500000US40095,"Marshall County, Oklahoma",5205,2805,2400
0500000US40097,"Mayes County, Oklahoma",14220,7765,6455
0500000US40099,"Murray County, Oklahoma",5215,2845,2370
0500000US40101,"Muskogee County, Oklahoma",23685,12305,11380
0500000US40103,"Noble County, Oklahoma",4325,2410,1915
0500000US40105,"Nowata County, Oklahoma",3720,2020,1700
0500000US40107,"Okfuskee County, Oklahoma",3395,1780,1615
0500000US40109,"Oklahoma County, Oklahoma",296695,157665,139030
0500000US40111,"Okmulgee County, Oklahoma",12915,6780,6135
0500000US40113,"Osage County, Oklahoma",17265,9195,8070
0500000US40115,"Ottawa County, Oklahoma",11365,5745,5620
0500000US40117,"Pawnee County, Oklahoma",6175,3320,2855
0500000US40119,"Payne County, Oklahoma",29500,15820,13680
0500000US40121,"Pittsburg County, Oklahoma",15965,8415,7555
0500000US40123,"Pontotoc County, Oklahoma",15150,7615,7535
0500000US40125,"Pottawatomie County, Oklahoma",25520,13265,12260
0500000US40127,"Pushmataha County, Oklahoma",3305,1690,1610
0500000US40129,"Roger Mills County, Oklahoma",1295,750,545
0500000US40131,"Rogers County, Oklahoma",36730,19965,16765
0500000US40133,"Seminole County, Oklahoma",8215,4315,3900
0500000US40135,"Sequoyah County, Oklahoma",13750,7110,6640
0500000US40137,"Stephens County, Oklahoma",16520,8635,7885
0500000US40139,"Texas County, Oklahoma",7890,4735,3155
0500000US40141,"Tillman County, Oklahoma",2410,1260,1150
0500000US40143,"Tulsa County, Oklahoma",250045,133775,116270
0500000US40145,"Wagoner County, Oklahoma",29580,15855,13725
0500000US40147,"Washington County, Oklahoma",19360,10120,9240
0500000US40149,"Washita County, Oklahoma",4195,2465,1730
0500000US40151,"Woods County, Oklahoma",3500,1825,1680
0500000US40153,"Woodward County, Oklahoma",8230,4800,3430
0500000US41001,"Baker County, Oregon",4830,2375,2455
0500000US41003,"Benton County, Oregon",26620,13515,13105
0500000US41005,"Clackamas County, Oregon",141460,76455,65005
0500000US41007,"Clatsop County, Oregon",13370,6900,6465
0500000US41009,"Columbia County, Oregon",17190,9195,7995
0500000US41011,"Coos County, Oregon",19100,8990,10110
0500000US41013,"Crook County, Oregon",6390,3445,2940
0500000US41015,"Curry County, Oregon",6245,2960,3285
0500000US41017,"Deschutes County, Oregon",56555,29000,27560
0500000US41019,"Douglas County, Oregon",32050,16195,15855
0500000US41021,"Gilliam County, Oregon",690,395,295
0500000US41023,"Grant County, Oregon",2105,1125,985
0500000US41025,"Harney County, Oregon",2170,1045,1125
0500000US41027,"Hood River County, Oregon",8300,4170,4130
0500000US41029,"Jackson County, Oregon",68160,34075,34090
0500000US41031,"Jefferson County, Oregon",6430,3520,2910
0500000US41033,"Josephine County, Oregon",24610,12175,12435
0500000US41035,"Klamath County, Oregon",20930,11155,9780
0500000US41037,"Lake County, Oregon",2260,1240,1025
0500000US41039,"Lane County, Oregon",114395,57335,57055
0500000US41041,"Lincoln County, Oregon",15840,8025,7815
0500000US41043,"Linn County, Oregon",40130,21390,18735
0500000US41045,"Malheur County, Oregon",8340,4170,4170
0500000US41047,"Marion County, Oregon",102885,53675,49210
0500000US41049,"Morrow County, Oregon",3695,2110,1585
0500000US41051,"Multnomah County, Oregon",242940,125455,117485
0500000US41053,"Polk County, Oregon",25680,13290,12390
0500000US41055,"Sherman County, Oregon",605,310,295
0500000US41057,"Tillamook County, Oregon",8635,4525,4110
0500000US41059,"Umatilla County, Oregon",26795,14355,12440
0500000US41061,"Union County, Oregon",8135,4260,3875
0500000US41063,"Wallowa County, Oregon",1950,875,1070
0500000US41065,"Wasco County, Oregon",7690,3990,3705
0500000US41067,"Washington County, Oregon",201915,108975,92945
0500000US41069,"Wheeler County, Oregon",365,200,165
0500000US41071,"Yamhill County, Oregon",34520,18525,15995
0500000US42001,"Adams County, Pennsylvania",43070,23045,20025
0500000US42003,"Allegheny County, Pennsylvania",444515,230235,214280
0500000US42005,"Armstrong County, Pennsylvania",26100,13945,12155
0500000US42007,"Beaver County, Pennsylvania",68280,35505,32775
0500000US42009,"Bedford County, Pennsylvania",18665,10010,8655
0500000US42011,"Berks County, Pennsylvania",162270,84870,77400
0500000US42013,"Blair County, Pennsylvania",49325,25230,24095
0500000US42015,"Bradford County, Pennsylvania",22295,11725,10570
0500000US42017,"Bucks County, Pennsylvania",269550,143030,126520
0500000US42019,"Butler County, Pennsylvania",76715,41000,35715
0500000US42021,"Cambria County, Pennsylvania",51590,27065,24530
0500000US42023,"Cameron County, Pennsylvania",1790,970,820
0500000US42025,"Carbon County, Pennsylvania",24270,12850,11425
0500000US42027,"Centre County, Pennsylvania",52305,28290,24015
0500000US42029,"Chester County, Pennsylvania",211815,112620,99195
0500000US42031,"Clarion County, Pennsylvania",14480,7460,7020
0500000US42033,"Clearfield County, Pennsylvania",29665,15640,14025
0500000US42035,"Clinton County, Pennsylvania",13925,7160,6760
0500000US42037,"Columbia County, Pennsylvania",26260,13765,12495
0500000US42039,"Crawford County, Pennsylvania",30125,15550,14570
0500000US42041,"Cumberland County, Pennsylvania",100950,52680,48270
0500000US42043,"Dauphin County, Pennsylvania",110875,56845,54030
0500000US42045,"Delaware County, Pennsylvania",204870,105770,99100
0500000US42047,"Elk County, Pennsylvania",12995,7005,5990
0500000US42049,"Erie County, Pennsylvania",107300,55205,52095
0500000US42051,"Fayette County, Pennsylvania",46910,24340,22570
0500000US42053,"Forest County, Pennsylvania",1635,895,740
0500000US42055,"Franklin County, Pennsylvania",59705,31525,28180
0500000US42057,"Fulton County, Pennsylvania",5345,2890,2455
0500000US42059,"Greene County, Pennsylvania",13180,6750,6425
0500000US42061,"Huntingdon County, Pennsylvania",15215,7805,7410
0500000US42063,"Indiana County, Pennsylvania",32105,16800,15310
0500000US42065,"Jefferson County, Pennsylvania",16565,8900,7665
0500000US42067,"Juniata County, Pennsylvania",8880,4855,4020
0500000US42069,"Lackawanna County, Pennsylvania",81890,42050,39840
0500000US42071,"Lancaster County, Pennsylvania",205655,110035,95620
0500000US42073,"Lawrence County, Pennsylvania",34655,17680,16975
0500000US42075,"Lebanon County, Pennsylvania",54395,28980,25420
0500000US42077,"Lehigh County, Pennsylvania",138115,72330,65785
0500000US42079,"Luzerne County, Pennsylvania",123245,63645,59605
0500000US42081,"Lycoming County, Pennsylvania",45665,23955,21710
0500000US42083,"McKean County, Pennsylvania",15130,7895,7235
0500000US42085,"Mercer County, Pennsylvania",41455,21355,20100
0500000US42087,"Mifflin County, Pennsylvania",15715,8125,7595
0500000US42089,"Monroe County, Pennsylvania",61305,32245,29060
0500000US42091,"Montgomery County, Pennsylvania",335390,174105,161290
0500000US42093,"Montour County, Pennsylvania",7050,3555,3495
0500000US42095,"Northampton County, Pennsylvania",120105,62985,57125
0500000US42097,"Northumberland County, Pennsylvania",35025,18465,16560
0500000US42099,"Perry County, Pennsylvania",18875,10120,8750
0500000US42101,"Philadelphia County, Pennsylvania",326275,166740,159535
0500000US42103,"Pike County, Pennsylvania",20110,10710,9400
0500000US42105,"Potter County, Pennsylvania",5755,3075,2680
0500000US42107,"Schuylkill County, Pennsylvania",53805,28540,25265
0500000US42109,"Snyder County, Pennsylvania",15170,7905,7265
0500000US42111,"Somerset County, Pennsylvania",28035,15515,12515
0500000US42113,"Sullivan County, Pennsylvania",2055,1145,915
0500000US42115,"Susquehanna County, Pennsylvania",16430,8865,7565
0500000US42117,"Tioga County, Pennsylvania",14710,7885,6830
0500000US42119,"Union County, Pennsylvania",13510,7205,6305
0500000US42121,"Venango County, Pennsylvania",20155,10690,9460
0500000US42123,"Warren County, Pennsylvania",15570,8355,7215
0500000US42125,"Washington County, Pennsylvania",82665,43355,39310
0500000US42127,"Wayne County, Pennsylvania",18085,9415,8675
0500000US42129,"Westmoreland County, Pennsylvania",148435,78755,69680
0500000US42131,"Wyoming County, Pennsylvania",11120,5830,5290
0500000US42133,"York County, Pennsylvania",186630,97580,89045
0500000US44001,"Bristol County, Rhode Island",20260,10355,9905
0500000US44003,"Kent County, Rhode Island",73940,36985,36960
0500000US44005,"Newport County, Rhode Island",34975,18020,16955
0500000US44007,"Providence County, Rhode Island",235190,117670,117525
0500000US44009,"Washington County, Rhode Island",55325,28185,27140
0500000US45001,"Abbeville County, South Carolina",8505,4275,4225
0500000US45003,"Aiken County, South Carolina",58595,30360,28235
0500000US45005,"Allendale County, South Carolina",2240,1130,1110
0500000US45007,"Anderson County, South Carolina",70440,36250,34190
0500000US45009,"Bamberg County, South Carolina",4960,2195,2765
0500000US45011,"Barnwell County, South Carolina",6940,3550,3390
0500000US45013,"Beaufort County, South Carolina",57025,30130,26895
0500000US45015,"Berkeley County, South Carolina",70805,38435,32370
0500000US45017,"Calhoun County, South Carolina",5350,2640,2705
0500000US45019,"Charleston County, South Carolina",139790,70810,68980
0500000US45021,"Cherokee County, South Carolina",18085,9615,8465
0500000US45023,"Chester County, South Carolina",10785,5510,5280
0500000US45025,"Chesterfield County, South Carolina",15435,7885,7555
0500000US45027,"Clarendon County, South Carolina",9410,4500,4910
0500000US45029,"Colleton County, South Carolina",12390,6230,6160
0500000US45031,"Darlington County, South Carolina",23725,12130,11595
0500000US45033,"Dillon County, South Carolina",9155,4570,4585
0500000US45035,"Dorchester County, South Carolina",54410,28145,26265
0500000US45037,"Edgefield County, South Carolina",8680,4460,4225
0500000US45039,"Fairfield County, South Carolina",8375,4060,4315
0500000US45041,"Florence County, South Carolina",50675,24305,26370
0500000US45043,"Georgetown County, South Carolina",18605,8985,9620
0500000US45045,"Greenville County, South Carolina",179540,94915,84625
0500000US45047,"Greenwood County, South Carolina",24795,12435,12360
0500000US45049,"Hampton County, South Carolina",6295,3120,3175
0500000US45051,"Horry County, South Carolina",103900,53145,50760
0500000US45053,"Jasper County, South Carolina",8915,4595,4315
0500000US45055,"Kershaw County, South Carolina",22685,11430,11255
0500000US45057,"Lancaster County, South Carolina",26425,14245,12180
0500000US45059,"Laurens County, South Carolina",23295,11875,11415
0500000US45061,"Lee County, South Carolina",5345,2405,2940
0500000US45063,"Lexington County, South Carolina",109540,56760,52780
0500000US45065,"McCormick County, South Carolina",2735,1390,1345
0500000US45067,"Marion County, South Carolina",10325,4735,5590
0500000US45069,"Marlboro County, South Carolina",7825,3665,4160
0500000US45071,"Newberry County, South Carolina",14435,7430,7000
0500000US45073,"Oconee County, South Carolina",24155,12930,11225
0500000US45075,"Orangeburg County, South Carolina",30230,14415,15810
0500000US45077,"Pickens County, South Carolina",44290,23680,20610
0500000US45079,"Richland County, South Carolina",152175,74745,77430
0500000US45081,"Saluda County, South Carolina",6470,3145,3325
0500000US45083,"Spartanburg County, South Carolina",107105,55845,51260
0500000US45085,"Sumter County, South Carolina",37910,19150,18760
0500000US45087,"Union County, South Carolina",9400,4455,4950
0500000US45089,"Williamsburg County, South Carolina",9350,4260,5085
0500000US45091,"York County, South Carolina",90970,46435,44535
0500000US46003,"Aurora County, South Dakota",980,515,465
0500000US46005,"Beadle County, South Dakota",7455,3975,3475
0500000US46007,"Bennett County, South Dakota",800,395,405
0500000US46009,"Bon Homme County, South Dakota",2055,980,1075
0500000US46011,"Brookings County, South Dakota",13670,7280,6390
0500000US46013,"Brown County, South Dakota",16785,8665,8120
0500000US46015,"Brule County, South Dakota",1910,950,955
0500000US46017,"Buffalo County, South Dakota",475,245,225
0500000US46019,"Butte County, South Dakota",3680,1805,1875
0500000US46021,"Campbell County, South Dakota",480,240,240
0500000US46023,"Charles Mix County, South Dakota",2870,1460,1410
0500000US46025,"Clark County, South Dakota",1265,615,650
0500000US46027,"Clay County, South Dakota",5325,2730,2595
0500000US46029,"Codington County, South Dakota",12460,6380,6080
0500000US46031,"Corson County, South Dakota",840,440,400
0500000US46033,"Custer County, South Dakota",2935,1560,1375
0500000US46035,"Davison County, South Dakota",8505,4210,4295
0500000US46037,"Day County, South Dakota",2005,1105,905
