GEO_ID,NAME,CP05_2012_2016_001E,CP05_2012_2016_002E,CP05_2012_2016_003E,CP05_2012_2016_004E,CP05_2012_2016_005E,CP05_2012_2016_006E,CP05_2012_2016_007E,CP05_2012_2016_008E,CP05_2012_2016_009E,CP05_2012_2016_010E,CP05_2012_2016_011E,CP05_2012_2016_012E,CP05_2012_2016_013E,CP05_2012_2016_014E,CP05_2012_2016_015E,CP05_2012_2016_016E,CP05_2012_2016_017E,CP05_2012_2016_018E,CP05_2012_2016_019E,CP05_2012_2016_020E,CP05_2012_2016_021E,CP05_2012_2016_022E,CP05_2012_2016_023E,CP05_2012_2016_024E,CP05_2012_2016_025E,CP05_2012_2016_026E,CP05_2012_2016_027E,CP05_2012_2016_028E,CP05_2012_2016_029E,CP05_2012_2016_030E,CP05_2012_2016_031E,CP05_2012_2016_032E,CP05_2012_2016_033E,CP05_2012_2016_034E,CP05_2012_2016_035E,CP05_2012_2016_036E,CP05_2012_2016_037E,CP05_2012_2016_038E,CP05_2012_2016_039E,CP05_2012_2016_040E,CP05_2012_2016_041E,CP05_2012_2016_042E,CP05_2012_2016_043E,CP05_2012_2016_044E,CP05_2012_2016_045E,CP05_2012_2016_046E,CP05_2012_2016_047E,CP05_2012_2016_048E,CP05_2012_2016_049E,CP05_2012_2016_050E,CP05_2012_2016_051E,CP05_2012_2016_052E,CP05_2012_2016_053E,CP05_2012_2016_054E,CP05_2012_2016_055E,CP05_2012_2016_056E,CP05_2012_2016_057E,CP05_2012_2016_058E,CP05_2012_2016_059E,CP05_2012_2016_060E,CP05_2012_2016_061E,CP05_2012_2016_062E,CP05_2012_2016_063E,CP05_2012_2016_064E,CP05_2012_2016_065E,CP05_2012_2016_066E,CP05_2012_2016_067E,CP05_2012_2016_068E,CP05_2012_2016_069E,CP05_2012_2016_070E,CP05_2012_2016_071E,CP05_2012_2016_072E,CP05_2012_2016_073E,CP05_2012_2016_074E,CP05_2012_2016_075E,CP05_2012_2016_076E,CP05_2012_2016_077E,CP05_2012_2016_078E,CP05_2012_2016_079E,CP05_2012_2016_080E,CP05_2012_2016_081E,CP05_2012_2016_082E,CP05_2012_2016_083E,CP05_2012_2016_084E
0500000US34013,"Essex County, New Jersey",792586,48,52,6.7,6.5,6.9,6.6,6.8,13.6,14.2,14.5,6.4,5.4,7,3.7,1.8,37,75.9,71.9,15.4,12.4,601643,47.2,52.8,98434,40.5,59.5,792586,97.3,2.7,97.3,41.7,40.1,0.3,0,0,0,0,5,1.6,1.2,1.2,0.1,0.4,0.2,0.4,0,0,0,0,0,10.2,2.7,0.8,0.2,0.4,0.1,792586,43.8,41.6,0.7,5.7,0.2,11,792586,22,1.2,7.2,0.8,12.8,78,31.5,38.9,0.1,5,0,0.9,1.5,0.2,1.4,314384,513653,46.7,53.3
0500000US34015,"Gloucester County, New Jersey",291286,48.6,51.4,5.6,6.6,6.6,6.8,6.7,12,12.9,15.5,7.2,6.1,8.3,3.9,1.9,39.8,77,73.1,17.6,14.1,224289,47.8,52.2,41176,43.1,56.9,291286,97.5,2.5,97.5,81.9,10.3,0.1,0,0,0,0,3,0.8,0.5,0.9,0.1,0.3,0.1,0.3,0,0,0,0,0,2.2,2.5,0.9,0.3,0.4,0.1,291286,83.9,11.7,0.6,3.6,0.1,2.8,291286,5.6,1,3,0.2,1.3,94.4,79.4,10,0.1,2.9,0,0.2,1.8,0.1,1.7,112106,218633,47.6,52.4
0500000US34017,"Hudson County, New Jersey",668526,49.7,50.3,7,5.5,5,5.1,6.9,21.1,15.6,12.7,5.4,4.9,6.1,3.3,1.3,34.7,79.4,76.2,13.4,10.7,530879,49.3,50.7,71682,41.1,58.9,668526,96.8,3.2,96.8,55.5,12.7,0.3,0,0,0,0,14.9,6.8,2.3,3.4,0.3,0.7,0.3,1.1,0.1,0,0,0,0,13.3,3.2,0.9,0.2,0.5,0.1,668526,57.9,14.1,0.8,15.9,0.2,14.5,668526,43.1,3.3,8.7,3.9,27.2,56.9,29,11,0.1,14.7,0.1,0.6,1.5,0.3,1.3,276087,390805,48.2,51.8
0500000US34019,"Hunterdon County, New Jersey",125708,49.9,50.1,4,5.1,7.2,7.4,6.1,8.4,11.2,18.5,9.2,7.2,9.3,4.4,2,45.5,79,75.4,19.9,15.7,99269,49.4,50.6,19707,45.5,54.5,125708,98.6,1.4,98.6,91.2,2.6,0.1,0,0,0,0,3.6,1.3,1,0.5,0,0.4,0,0.3,0.2,0,0,0,0.2,1,1.4,0.2,0.2,0.4,0,125708,92.1,3,0.4,4.4,0.4,1.3,125708,6,0.8,1.8,0.7,2.7,94,86.7,2.4,0,3.6,0.2,0,1.1,0.1,1,49875,94870,49.3,50.7
0500000US34021,"Mercer County, New Jersey",371101,48.9,51.1,5.7,5.8,6.3,7.5,7.9,12.6,13.2,14.6,6.6,6,7.5,4.1,2.1,38.5,78.3,72.9,17.3,13.7,290419,48.4,51.6,50941,42.1,57.9,371101,98.1,1.9,98.1,63.4,20.5,0.1,0,0,0,0,10.4,5.1,2.8,0.6,0.2,0.9,0.1,0.7,0,0,0,0,0,3.7,1.9,0.5,0.2,0.5,0.1,371101,64.9,21.4,0.5,11.1,0.1,4,371101,16.4,1.8,4.5,0.3,9.8,83.6,51.7,19.7,0.1,10.4,0,0.3,1.5,0.1,1.4,144171,250442,47.7,52.3
0500000US34023,"Middlesex County, New Jersey",831852,49.2,50.8,6,6.1,6.2,6.8,6.8,14,14,14.4,6.6,5.8,7.5,4,2,37.9,77.9,73.3,16.6,13.5,647781,48.6,51.4,112048,42.8,57.2,831852,97.8,2.2,97.8,60.4,9.9,0.2,0,0,0,0,23.6,14.7,3.6,1.9,0.1,0.9,0.4,1.9,0,0,0,0,0,3.6,2.2,0.4,0.1,0.5,0.1,831852,61.9,10.7,0.5,24.6,0.1,4.4,831852,20,4,5.6,0.7,9.7,80,45.3,9.3,0.1,23.5,0,0.3,1.5,0.3,1.2,298832,534209,48.4,51.6
0500000US34025,"Monmouth County, New Jersey",627532,48.7,51.3,5.1,6.1,6.7,6.9,5.9,10.6,12.1,16.5,8,6.5,8.8,4.5,2.4,42.6,77.7,74.1,19.4,15.6,487677,48,52,98127,42.9,57.1,627532,98,2,98,82.3,7.3,0.2,0,0,0,0,5.3,1.8,1.8,0.8,0,0.4,0.1,0.4,0,0,0,0,0,3,2,0.7,0.2,0.4,0.1,627532,83.9,8.3,0.6,6,0.1,3.2,627532,10.4,3.5,2.8,0.5,3.6,89.6,75.7,6.7,0.1,5.3,0,0.2,1.6,0.1,1.5,260222,454795,47.6,52.4
0500000US34027,"Morris County, New Jersey",498215,49,51,5,6,6.9,6.9,5.6,10.8,12.8,16.8,7.5,6.1,8.5,4.5,2.4,42.2,77.7,74.1,18.9,15.4,387106,48.4,51.6,76926,43.4,56.6,498215,98,2,98,81.5,3.2,0.1,0,0,0,0,10,4.7,2.5,1,0.1,0.6,0.3,0.8,0,0,0,0,0,3.3,2,0.6,0.1,0.8,0,498215,83.3,3.9,0.3,11,0.1,3.6,498215,12.7,1.6,2.5,0.8,7.8,87.3,72.5,3,0.1,9.9,0,0.2,1.6,0.1,1.5,191081,352314,48.2,51.8
0500000US34029,"Ocean County, New Jersey",586166,48.1,51.9,6.8,6.5,6.5,5.8,5.5,10.8,10.5,12.9,6.6,6.3,11.4,6.9,3.6,42.8,76.5,73.3,25.7,21.9,448240,47.2,52.8,128446,42.1,57.9,586166,98.5,1.5,98.5,91.7,3.1,0.1,0,0,0,0,1.9,0.5,0.3,0.6,0,0.2,0.1,0.1,0,0,0,0,0,1.7,1.5,0.5,0.3,0.3,0.1,586166,93,3.8,0.5,2.3,0.1,1.9,586166,8.9,3.1,2.8,0.5,2.4,91.1,85.1,2.9,0,1.9,0,0.1,1.1,0,1.1,280508,428955,47,53
0500000US34031,"Passaic County, New Jersey",507204,48.7,51.3,6.9,6.6,6.8,7,7.3,13.4,13,14,6.4,5.6,7.4,3.9,1.9,36.5,75.7,71.4,16.5,13.1,383795,47.9,52.1,66562,42,58,507204,96.3,3.7,96.3,63.4,12.4,0.4,0,0,0,0,5.2,2.1,0.5,0.9,0.1,0.5,0.1,1,0,0,0,0,0,14.7,3.7,1.7,0.4,0.5,0.1,507204,66.6,14.6,1.1,6,0.1,15.6,507204,39.9,7.5,8.7,0.9,22.8,60.1,42.6,10.8,0.2,5.2,0,0.4,1,0.1,0.9,176639,325419,47.4,52.6
0500000US34033,"Salem County, New Jersey",64504,48.7,51.3,5.6,6.3,6.3,6.4,6.1,11.5,11.8,14.6,7.8,6.6,9.5,5.1,2.6,41.8,77.7,74,21.2,17.1,50132,48,52,11033,43.7,56.3,64504,97.4,2.6,97.4,80.5,13.5,0.1,0,0,0,0,0.9,0.2,0.2,0.1,0,0.3,0,0.1,0,0,0,0,0,2.3,2.6,1.3,0.4,0.3,0.2,64504,82.8,15.3,0.8,1.3,0,2.6,64504,7.9,3,3.7,0.3,1,92.1,75.5,13.3,0.1,0.9,0,0.2,2.1,0,2.1,27630,48347,47.7,52.3
0500000US34035,"Somerset County, New Jersey",331686,48.8,51.2,5.4,6.3,7.1,6.8,5.4,10.9,13.6,16.9,7.7,5.8,7.8,4.2,2.1,41.1,76.8,73.4,17.5,14.1,254595,48.1,51.9,46735,42.6,57.4,331686,98,2,98,67.9,9.3,0.2,0,0,0,0,16.6,8.6,4.4,1.5,0.1,0.7,0.4,0.9,0,0,0,0,0,4,2,0.6,0.1,0.6,0.1,331686,69.6,10.2,0.5,17.6,0,4.4,331686,14.1,1.6,2.8,0.6,9.2,85.9,58.5,9,0.1,16.5,0,0.3,1.5,0.2,1.3,125232,224071,47.8,52.2
0500000US34037,"Sussex County, New Jersey",144694,49.6,50.4,4.7,6,6.3,6.9,6,9.9,12,17.7,8.7,7.1,9.2,3.8,1.7,43.8,78.5,74.8,18.7,14.7,113616,49.3,50.7,21319,45.9,54.1,144694,98.5,1.5,98.5,93.2,2.1,0.1,0,0,0,0,1.9,0.5,0.5,0.5,0,0.3,0,0.2,0,0,0,0,0,1.2,1.5,0.3,0.3,0.5,0,144694,94.5,2.5,0.5,2.6,0.1,1.5,144694,7.2,0.6,2.8,0.3,3.6,92.8,87.5,2,0,1.9,0,0.1,1.3,0.1,1.2,62236,110499,49.3,50.7
0500000US34039,"Union County, New Jersey",550436,48.7,51.3,6.4,6.7,6.7,6.5,6.3,13,14,15,6.9,5.4,7.2,3.9,2.1,38.2,76.2,72.5,16.2,13.2,419254,48,52,72462,41.6,58.4,550436,97.5,2.5,97.5,57.4,21.2,0.3,0,0,0,0,4.8,1.4,1.2,1.5,0.1,0.3,0.1,0.4,0,0,0,0,0,13.7,2.5,0.7,0.2,0.5,0.1,550436,59.3,22.5,0.6,5.6,0.1,14.6,550436,30.1,2.1,5.3,2.6,20.1,69.9,41.4,20.3,0.1,4.8,0,2,1.5,0.2,1.2,201107,344251,47.5,52.5
0500000US34041,"Warren County, New Jersey",107095,48.8,51.2,4.8,5.9,6.5,6.8,6.2,10.4,12.1,17,8.3,6.2,9,4.5,2.4,43.1,78.6,74.7,19.7,15.9,84199,48.3,51.7,17045,43.3,56.7,107095,98.5,1.5,98.5,89.5,4.2,0.2,0,0,0,0,2.8,1,0.5,0.6,0.1,0.3,0.1,0.3,0,0,0,0,0,1.9,1.5,0.3,0.3,0.5,0,107095,90.8,4.7,0.6,3.4,0.1,2,107095,8.2,0.8,2.5,0.5,4.4,91.8,83.5,4.1,0,2.8,0,0.1,1.2,0,1.2,45321,80096,47.9,52.1
0500000US35001,"Bernalillo County, New Mexico",674777,49,51,6.1,6.5,6.5,6.3,7.1,15,12.5,13.1,6.6,6.2,8.2,4.2,1.7,36.8,77.1,73.1,17.7,14.2,520076,48.4,51.6,95558,43.9,56.1,674777,95.8,4.2,95.8,72.3,2.9,4.6,0,0.1,2.2,0.1,2.4,0.3,0.5,0.4,0.1,0.1,0.5,0.4,0.1,0,0,0,0.1,13.5,4.2,0.5,0.7,0.7,0.1,674777,75.4,3.9,5.8,3.8,0.2,15.3,674777,49.1,29.1,0.6,0.3,19.2,50.9,39.9,2.5,4,2.3,0.1,0.3,1.8,0.1,1.7,288016,479672,48.2,51.8
0500000US35005,"Chaves County, New Mexico",65610,49.6,50.4,7.1,8.2,7.1,8,7,12.6,11.2,12.1,6,6,8.1,4.5,2.1,35.1,72.9,68,18.2,14.7,47827,49,51,9636,45.5,54.5,65610,97.4,2.6,97.4,80.3,1.8,1.4,0,0,0.2,0,0.8,0,0.1,0.3,0.1,0.1,0,0.3,0.1,0,0,0.1,0,13.1,2.6,0.3,0.7,0.2,0,65610,82.6,2.2,2.3,1.1,0.1,14.4,65610,54.9,48.4,0.2,0.2,6.1,45.1,41,1.7,0.7,0.7,0.1,0.1,0.9,0,0.9,26710,43118,48.3,51.7
0500000US35006,"Cibola County, New Mexico",27373,50.7,49.3,7.2,6.6,6.6,6.5,7,14.3,11.7,12.7,6.7,6.2,8.3,4.4,1.6,35.8,75.6,71.8,17.6,14.4,20707,50.8,49.2,3951,44.5,55.5,27373,96.7,3.3,96.7,43.9,1,40.1,0.1,0,13.1,0.4,0.6,0,0,0.2,0.2,0,0,0.1,0.1,0.1,0,0,0,11,3.3,0.3,1.7,0,0.2,27373,46.6,1.8,42.3,0.7,0.3,11.9,27373,37.9,20,0.2,0.3,17.3,62.1,20.3,0.9,38.3,0.5,0.1,0.3,1.8,0.1,1.7,11110,19435,49.4,50.6
0500000US35007,"Colfax County, New Mexico",12716,50.6,49.4,4.9,5.8,4.7,5.4,5.6,10.4,9.6,13,8.1,9,13.8,7.7,2,48.3,81.2,77.9,28.1,23.5,10330,50.6,49.4,2987,48.3,51.7,12716,96.6,3.4,96.6,85.2,0.5,2.2,0.2,0,0.6,0,0.5,0,0,0.4,0,0,0,0.1,0,0,0,0,0,8.2,3.4,0.1,1.4,0.1,0,12716,88.5,0.6,3.9,0.8,0.1,9.8,12716,49,18.1,0.1,0,30.7,51,47.5,0.4,1.1,0.5,0,0,1.5,0,1.5,10059,10070,50.5,49.5
0500000US35009,"Curry County, New Mexico",50544,51.9,48.1,8.3,8,6.7,6.7,9.6,16.8,11.6,10.8,4.6,5.5,6.4,3.4,1.6,30.8,73.1,68.6,14.7,11.4,36943,51.8,48.2,5753,44.5,55.5,50544,96.7,3.3,96.7,70.3,6.2,1.1,0.2,0,0.1,0,1.6,0,0.1,1,0,0.3,0,0.1,0.2,0.2,0,0,0,17.2,3.3,0.3,0.4,0.4,0.2,50544,72.4,7.7,1.8,2.2,0.3,18.9,50544,40.4,29.6,0.9,0.3,9.6,59.6,49.8,5.6,0.9,1.5,0.1,0.2,1.5,0.1,1.4,20685,34236,51.4,48.6
0500000US35013,"Do̱a Ana County, New Mexico",213825,49.2,50.8,7.1,6.9,7.4,8.2,10.7,12.7,10.8,11.2,5.9,5.1,8,4.5,1.5,32.6,74.4,68.4,17.1,14,159047,48.6,51.4,29995,46.6,53.4,213825,98.1,1.9,98.1,89,1.7,1.1,0,0,0.4,0,1,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,5.2,1.9,0.3,0.4,0.3,0,213825,90.6,2.1,1.7,1.6,0.1,5.9,213825,67.2,63,0.5,0.2,3.5,32.8,28.5,1.5,0.7,1,0,0.1,0.9,0,0.9,84121,137951,49.1,50.9
0500000US35015,"Eddy County, New Mexico",56369,50.5,49.5,7.1,6.9,7.7,6.9,6.6,13.6,11.6,12.6,6.3,6.6,7.7,4.9,1.5,36.4,73.8,70.1,18,14.1,41601,50.3,49.7,7932,44.9,55.1,56369,98.6,1.4,98.6,90.8,1.4,1.2,0.1,0,0.2,0,0.5,0.1,0,0.1,0,0,0.3,0,0.1,0,0.1,0,0,4.6,1.4,0.1,0.4,0.4,0,56369,92,1.6,1.8,0.9,0.2,4.9,56369,46.7,42.2,0.3,0.2,3.9,53.3,49.3,1.4,1.2,0.5,0.1,0.1,0.8,0,0.8,23428,39745,50.1,49.9
0500000US35017,"Grant County, New Mexico",28879,49.4,50.6,5.7,6.1,5.6,6.1,5.5,10.2,9.5,11.4,8.2,7.4,14.1,7.3,3,46.4,79.1,74.9,28.9,24.4,22831,48.6,51.4,7033,48.1,51.9,28879,97.3,2.7,97.3,91,0.6,1.7,0,0.1,0.3,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,3.8,2.7,0.1,1.1,0.7,0,28879,93.3,0.7,2.9,1.3,0,4.5,28879,49.6,44.6,0,0,4.9,50.4,47,0.5,1.1,0.1,0,0,1.7,0,1.7,14678,22390,48.5,51.5
0500000US35025,"Lea County, New Mexico",68930,51.4,48.6,8.4,8.5,8.8,7.5,7,14.7,12.2,11.9,5.9,4.5,5.9,3.5,1.3,31.8,69.8,65.5,13.2,10.6,48129,51.4,48.6,7331,44.9,55.1,68930,97.5,2.5,97.5,87.6,3.4,0.8,0.1,0,0.3,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,5.5,2.5,1.2,0.4,0.1,0.1,68930,89.9,4.8,1.4,0.3,0.1,6.1,68930,55.8,53.6,0.2,0.4,1.7,44.2,38.2,3.3,0.6,0.2,0,0.2,1.6,0.1,1.6,25340,40751,51.2,48.8
0500000US35027,"Lincoln County, New Mexico",19726,49.4,50.6,4.8,6.7,3.9,4.2,4.6,10,8.8,12.9,8.8,9,15.7,8.4,2.1,50.9,81.6,79.8,31.3,26.3,16106,48.3,51.7,5188,48.7,51.3,19726,97.2,2.8,97.2,88.9,0.6,1.7,0,0,0.7,0.2,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,5.6,2.8,0.8,1.6,0.1,0,19726,91.7,1.4,3.6,0.5,0,5.9,19726,31.5,25.4,0.5,0,5.6,68.5,63.9,0.6,1.5,0.4,0,0,2.1,0,2.1,17671,15345,48.3,51.7
0500000US35028,"Los Alamos County, New Mexico",17895,51.3,48.7,5.1,6.7,6.9,7.1,3,10.4,11.9,16.4,8.6,6.7,9.6,4.8,2.7,43.5,76.6,73.1,20.5,17.1,13713,50.5,49.5,3056,48.6,51.4,17895,97.6,2.4,97.6,86.5,0.5,1.3,0.1,0,0.2,0,5.9,1.6,2.5,0.1,0.4,0.3,0.9,0.1,0.1,0,0.1,0,0,3.5,2.4,0.1,0.3,0.8,0,17895,88.8,0.9,1.7,7.3,0.5,4.2,17895,16.8,6.6,0,0.2,10,83.2,73.6,0.5,1.1,5.9,0.1,0.5,1.6,0,1.6,8309,13077,50.2,49.8
0500000US35029,"Luna County, New Mexico",24627,49.6,50.4,7.3,7.6,7.6,6.9,6.6,10.8,10.1,11.1,5.2,6.3,11.1,6.9,2.4,38.4,73.4,69.3,23.9,20.4,18079,49.6,50.4,5025,47.9,52.1,24627,98.3,1.7,98.3,90.9,1.2,1.1,0,0,0.6,0,0.4,0,0.1,0.3,0,0,0,0,0,0,0,0,0,4.6,1.7,0.1,0.3,0.3,0,24627,92.4,1.3,1.5,0.8,0.1,5.6,24627,65,61.7,0.1,0.1,3.1,35,32,1.1,0.9,0.4,0,0,0.6,0,0.6,10958,15223,50,50
0500000US35031,"McKinley County, New Mexico",74346,48.3,51.7,8.3,8.3,8.9,8.2,7.8,13.7,11.9,11.9,5.5,5,6.2,3.2,1.2,30.8,69.5,64.6,13.3,10.6,51705,46.9,53.1,7845,41.8,58.2,74346,97,3,97,16,0.5,75.6,0.1,0,58.6,0,1,0.1,0.2,0.3,0,0,0.2,0.2,0,0,0,0,0,3.8,3,0.3,1.8,0.1,0.3,74346,18.5,1.1,78,1.1,0.1,4.3,74346,13.7,9.3,0.3,0,4.1,86.3,9.1,0.5,73.8,0.9,0,0,2,0,2,25768,51038,46.9,53.1
0500000US35035,"Otero County, New Mexico",65333,51.3,48.7,6.9,7.7,5.6,6.1,8.8,14,10.8,11.8,6.1,5.9,9.1,5.2,1.8,35.7,76.2,72.1,19.8,16.2,49753,51.3,48.7,10552,47.4,52.6,65333,96.1,3.9,96.1,77,3.6,7,0.5,0,0.4,0.1,1.3,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,7.2,3.9,1.1,0.7,0.6,0.1,65333,80.6,5,8,2,0.1,8.4,65333,36.8,30.6,0.7,0.1,5.5,63.2,50.5,3.4,6.2,1.2,0,0.1,1.8,0.1,1.7,30976,44809,50.1,49.9
0500000US35037,"Quay County, New Mexico",8555,49.8,50.2,6.3,6.8,5.1,6.8,5.6,9,8.3,13,6.1,9.2,14,7.8,2.2,46.5,78.6,73.2,30.3,24,6721,47.9,52.1,2051,46.6,53.4,8555,97.8,2.2,97.8,89.4,2,0.5,0,0,0,0,0.8,0,0,0.4,0,0.3,0,0,0.2,0,0,0,0.2,4.9,2.2,0.2,0.5,0.4,0,8555,91.1,2.7,1.1,1.2,0.2,6,8555,44.3,22.6,0,0,21.7,55.7,50.9,2,0.4,0.8,0.2,0.3,1.1,0.1,1.1,5549,6576,47.6,52.4
0500000US35039,"Rio Arriba County, New Mexico",39924,49.1,50.9,7,6.9,6.1,6.8,6,11.6,11.5,13.3,7,7.3,9.9,4.7,1.9,39.8,75.8,72,20.1,16.5,30258,49.1,50.9,6594,45.8,54.2,39924,97.2,2.8,97.2,58.3,0.6,15.6,0,0,1.5,0,0.4,0,0.1,0.3,0,0,0,0,0,0,0,0,0,22.3,2.8,0.2,0.7,0.1,0.2,39924,59.9,1.4,17,0.5,0.1,23.9,39924,71.4,20.2,0,0,51.2,28.6,12.8,0.4,14.1,0.4,0,0.1,0.7,0.2,0.6,19557,28900,49.5,50.5
0500000US35041,"Roosevelt County, New Mexico",19618,50.2,49.8,7.1,6.9,6.8,10.5,12.1,13.3,10.3,10.4,5.7,4.3,7,3.7,1.9,29.7,74.9,66.3,14.8,12.6,14699,50.1,49.9,2463,46,54,19618,96,4,96,74.1,2.6,1,0.1,0,0.4,0,0.4,0,0.3,0.1,0,0,0,0,0,0,0,0,0,17.9,4,0.2,1.1,0.8,0,19618,77.7,3.1,2.1,1.6,0.4,19.3,19618,40.6,32,0.3,0.5,7.9,59.4,53.7,2.3,0.8,0.4,0,0.1,2.2,0.1,2.1,8299,13352,49.8,50.2
0500000US35043,"Sandoval County, New Mexico",138117,49.1,50.9,5.8,6.9,7.6,6.9,5.6,12.1,12.9,13.6,7.3,6.3,9.5,4.2,1.4,39.4,75.3,71.5,18.8,15,103938,48.3,51.7,20783,45.5,54.5,138117,95.8,4.2,95.8,70,2.1,12.4,0.1,0,3,0.1,1.4,0.1,0.3,0.5,0.1,0.1,0.1,0.3,0.1,0,0,0,0,9.8,4.2,0.4,1,0.8,0.1,138117,73.5,2.8,14.1,2.5,0.3,11.4,138117,37.3,19.2,0.4,0.2,17.5,62.7,45.1,2,12.1,1.2,0.1,0.4,2,0.1,1.9,54193,101332,48.4,51.6
0500000US35045,"San Juan County, New Mexico",122537,49.7,50.3,7.3,8.1,7.3,6.8,6.8,13.9,11.8,12.4,7.1,5.4,7.6,4,1.6,34.8,73,69.1,16.2,13.2,89400,49.3,50.7,16157,44.7,55.3,122537,97,3,97,53.5,0.4,37.8,0.1,0,35,0.1,0.6,0.1,0.1,0.2,0.1,0.1,0,0,0.1,0,0,0,0,4.6,3,0.5,1.3,0.2,0.1,122537,56.1,1.2,39.5,0.8,0.2,5.4,122537,19.8,12.2,0.1,0,7.5,80.2,40.8,0.4,36.5,0.5,0.1,0.1,1.9,0.1,1.9,49607,86583,49,51
0500000US35047,"San Miguel County, New Mexico",28350,50.3,49.7,5.4,4.7,6.1,8.3,7.5,9.9,11.8,13.5,7.8,7.2,10.8,5.6,1.5,42.2,79.6,73.9,21.1,18,22554,49.5,50.5,5092,46.5,53.5,28350,96.9,3.1,96.9,50,1.9,1.3,0,0,0.5,0,1,0.1,0.2,0,0.3,0,0.3,0.1,0.2,0.1,0,0,0,42.4,3.1,0.2,1.1,0.2,0,28350,52.8,2.3,2.7,1.2,0.2,44,28350,77.6,15.9,0.2,0.5,61.1,22.4,18.3,1.4,1,0.6,0,0.1,1,0,0.9,15535,21943,49.9,50.1
0500000US35049,"Santa Fe County, New Mexico",147320,48.6,51.4,4.8,5.7,5.6,5.6,5.3,11.3,11.7,13.8,8,8.4,12.7,5.1,2,45,80.5,77.2,25,19.8,118578,48.2,51.8,29143,45.3,54.7,147320,97.4,2.6,97.4,83.4,0.8,3.4,0,0,0.9,0,1.2,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,8.6,2.6,0.2,0.8,0.4,0,147320,85.7,1.1,4.4,1.7,0.1,9.6,147320,51.1,22.3,0.2,0.1,28.4,48.9,43.1,0.7,2.5,1.2,0,0.2,1.2,0.1,1.1,71751,107353,47.5,52.5
0500000US35051,"Sierra County, New Mexico",11442,49.5,50.5,4.4,4.1,4.8,3.7,4.8,6.9,7,12.3,8.4,8.9,19.6,10.4,4.6,56,84.5,82.3,39.8,34.6,9669,48.9,51.1,3963,49.3,50.7,11442,97.2,2.8,97.2,91.7,0.6,0.8,0.1,0,0,0,0.2,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,3.8,2.8,0.3,1.6,0.4,0,11442,94.4,1.3,2.9,0.7,0,4,11442,29.6,24.4,0,0,5.2,70.4,66.3,0.6,0.3,0.2,0,0.1,2.8,0.2,2.7,8289,9424,48.7,51.3
0500000US35053,"Socorro County, New Mexico",17324,51.1,48.9,5.2,9.4,6.8,8.3,8.6,10.2,9.9,11.1,6.4,7.4,10,4.2,2.4,35.8,73.9,67.8,21.6,16.7,12801,52,48,2888,50.1,49.9,17324,96.7,3.3,96.7,78.2,0.2,12.3,0,0,6.5,0,1.1,0,0.6,0,0,0.3,0,0.1,0,0,0,0,0,4.9,3.3,0,0.1,2.2,0,17324,81.2,0.3,12.7,3.5,0,5.7,17324,49.4,16.5,0.1,0,32.9,50.6,35.6,0.2,10.9,1.1,0,0.1,2.6,0.2,2.4,8004,12254,51.9,48.1
0500000US35055,"Taos County, New Mexico",32961,48.8,51.2,4.6,4.9,6.3,5.3,5.5,9.2,11.1,13.6,9,8.1,13.8,5.7,2.8,47.6,80.9,77.8,26.4,22.3,26674,48.3,51.7,7362,46.5,53.5,32961,97.9,2.1,97.9,75.7,0.3,6.8,0.1,0.1,0.4,0.1,0.8,0,0.4,0.1,0,0,0,0.3,0,0,0,0,0,14.3,2.1,0.1,0.5,0.2,0,32961,77.2,0.8,7.8,1.1,0.4,15,32961,56.6,16.2,0.5,0.2,39.7,43.4,35.5,0.1,5.8,0.8,0,0.1,1.1,0.1,0.9,20359,25587,47.6,52.4
0500000US35057,"Torrance County, New Mexico",15599,51.9,48.1,4.9,5.8,6.5,6.8,6.2,10.9,10.7,13.4,8.4,8.2,11.8,5.4,0.8,43.7,78.6,75.1,22.4,18.1,12268,51.5,48.5,2821,50.3,49.7,15599,96.4,3.6,96.4,91.6,1.8,1.4,0,0,0.3,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,1.4,3.6,0.2,2.3,0.3,0,15599,95.2,2.1,3.8,0.5,0,2.1,15599,41.2,18,0.7,0,22.5,58.8,53.3,1.8,1.3,0.2,0,0,2.1,0,2.1,7753,11584,49.8,50.2
0500000US35061,"Valencia County, New Mexico",75993,50.2,49.8,6.1,6.9,7.2,7.1,6.5,11.7,11.7,13.9,6.9,6.6,9.4,4.7,1.3,38.9,75.3,71.2,19.4,15.3,57257,49.9,50.1,11655,47.7,52.3,75993,97,3,97,77.3,1.1,4.3,0.1,0,1,0,0.5,0,0,0.2,0.1,0,0,0.1,0,0,0,0,0,13.8,3,0.2,0.8,0.3,0,75993,79.8,1.5,5.5,1,0.2,15.2,75993,59.7,34.7,0.3,0.1,24.5,40.3,34.2,1,3.5,0.4,0,0.1,1.1,0.1,1,30256,53699,50.1,49.9
