GEO_ID,NAME,DP05_0001E,DP05_0002E,DP05_0003E,DP05_0004E,DP05_0005E,DP05_0006E,DP05_0007E,DP05_0008E,DP05_0009E,DP05_0010E,DP05_0011E,DP05_0012E,DP05_0013E,DP05_0014E,DP05_0015E,DP05_0016E,DP05_0023E,DP05_0024E,DP05_0059E,DP05_0060E,DP05_0061E,DP05_0062E,DP05_0063E,DP05_0064E,DP05_0065E,DP05_0081E
id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!SEX AND AGE!!Under 5 years,Estimate!!SEX AND AGE!!5 to 9 years,Estimate!!SEX AND AGE!!10 to 14 years,Estimate!!SEX AND AGE!!15 to 19 years,Estimate!!SEX AND AGE!!20 to 24 years,Estimate!!SEX AND AGE!!25 to 34 years,Estimate!!SEX AND AGE!!35 to 44 years,Estimate!!SEX AND AGE!!45 to 54 years,Estimate!!SEX AND AGE!!55 to 59 years,Estimate!!SEX AND AGE!!60 to 64 years,Estimate!!SEX AND AGE!!65 to 74 years,Estimate!!SEX AND AGE!!75 to 84 years,Estimate!!SEX AND AGE!!85 years and over,Estimate!!SEX AND AGE!!Male,Estimate!!SEX AND AGE!!Female,Estimate!!RACE!!White,Estimate!!RACE!!Black or African American,Estimate!!RACE!!American Indian and Alaska Native,Estimate!!RACE!!Asian,Estimate!!RACE!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!Total housing units
0500000US51135,"Nottoway County, Virginia",15875,8113,7762,876,782,1030,1149,982,1768,2203,2408,945,1023,1450,876,383,6619,5991,9276,6377,96,45,6,194,15875,6661
0500000US51137,"Orange County, Virginia",33625,16473,17152,1941,2032,2273,1857,1792,3720,4349,5196,2033,2381,3498,2036,517,12635,13359,28613,4801,239,374,16,356,33625,14614
0500000US51139,"Page County, Virginia",24038,11916,12122,1323,1397,1498,1466,1289,2646,3148,3636,1727,1571,2525,1224,588,9274,9613,23418,594,203,126,0,82,24038,11577
0500000US51141,"Patrick County, Virginia",18513,9216,9297,775,845,1274,1045,872,1589,2456,2823,1414,1406,2367,1209,438,7352,7635,17198,1278,96,2,0,13,18513,10094
0500000US51143,"Pittsylvania County, Virginia",63318,31137,32181,3159,3794,3916,3808,3210,6262,8189,10426,4897,4594,6488,3481,1094,24402,25599,48413,14439,319,482,13,711,63318,31227
0500000US51145,"Powhatan County, Virginia",28003,15519,12484,1299,1689,1654,2009,1297,2896,4528,5063,2127,1975,2282,953,231,12414,9699,23817,3951,167,180,11,92,28003,10040
0500000US51147,"Prince Edward County, Virginia",23017,11296,11721,994,1080,1144,3668,3062,1921,2576,2782,1165,1351,1684,1065,525,9343,9737,14680,7975,112,235,12,257,23017,9127
0500000US51149,"Prince George County, Virginia",36013,19594,16419,2006,1938,2778,2762,2126,4942,5804,5714,2305,1870,2382,915,471,15508,12323,22713,12003,387,856,183,559,36013,12059
0500000US51153,"Prince William County, Virginia",404011,200718,203293,33279,32986,31271,28545,25023,59807,65414,60951,21018,17770,18312,6878,2757,141507,146578,258680,90058,4611,37758,1187,32587,404011,137592
0500000US51155,"Pulaski County, Virginia",34869,17354,17515,1752,1867,1842,1958,1820,3805,4927,5266,2638,2721,3728,1825,720,13825,14322,32781,2066,195,250,0,99,34869,17225
0500000US51157,"Rappahannock County, Virginia",7440,3644,3796,342,380,451,410,316,564,969,1190,626,708,930,393,161,2939,3056,6989,456,80,11,0,82,7440,3872
0500000US51159,"Richmond County, Virginia",9234,5250,3984,334,480,551,424,404,1117,1521,1601,649,461,863,594,235,4399,3197,6248,2879,115,33,15,85,9234,3843
0500000US51161,"Roanoke County, Virginia",92432,44069,48363,4647,5082,6454,6053,4553,9299,12698,14238,6901,6398,8513,5282,2314,33873,38575,84214,5490,445,2916,73,583,92432,40047
0500000US51163,"Rockbridge County, Virginia",22357,11011,11346,1161,1354,1087,1204,1268,2039,2626,3433,1904,1622,2583,1460,616,8777,9191,21427,868,148,152,32,43,22357,11137
0500000US51165,"Rockingham County, Virginia",76353,37322,39031,4551,4986,5259,5439,4511,8238,9723,11702,5001,4757,6470,4140,1576,28341,30151,73624,1683,665,644,0,566,76353,33578
0500000US51167,"Russell County, Virginia",28773,14197,14576,1518,1689,1468,1668,1612,3338,3781,4612,2448,1818,2804,1219,798,11343,11705,28152,485,73,72,0,154,28773,13493
0500000US51169,"Scott County, Virginia",23061,11516,11545,1125,1246,1285,1274,1217,2471,3059,3444,1785,1604,2575,1318,658,9205,9390,22854,207,86,63,10,4,23061,11908
0500000US51171,"Shenandoah County, Virginia",42076,20534,21542,2499,2511,2588,2587,2143,4501,5368,6361,2929,2817,4299,2544,929,15838,17000,40551,1082,285,307,14,415,42076,20817
0500000US51173,"Smyth County, Virginia",32103,15713,16390,1837,1739,1898,2009,1688,3394,4306,4733,2405,2195,3285,2014,600,12226,13201,31233,808,192,145,0,67,32103,15432
0500000US51175,"Southampton County, Virginia",18576,9705,8871,950,1100,1048,1127,1095,1879,2308,3492,1220,1430,1706,988,233,7762,6974,11515,7183,155,52,0,40,18576,7479
0500000US51177,"Spotsylvania County, Virginia",122854,60278,62576,8208,9151,10113,9615,7149,15000,18201,19478,7206,6484,7191,3704,1354,42822,46120,94562,20540,1102,3749,240,5388,122854,45276
0500000US51179,"Stafford County, Virginia",129446,65063,64383,8723,9607,11398,10952,8797,15977,19983,21661,7550,5099,6234,2555,910,46344,46164,96027,24058,1280,5073,613,7067,129446,44124
0500000US51181,"Surry County, Virginia",6988,3462,3526,370,347,457,526,397,552,813,1336,597,446,689,382,76,2667,2828,3586,3326,35,47,0,27,6988,3466
0500000US51183,"Sussex County, Virginia",12095,7171,4924,526,462,619,644,988,1822,1722,1864,800,838,1009,635,166,6129,3995,4917,7085,98,15,2,69,12095,4701
0500000US51185,"Tazewell County, Virginia",44846,22154,22692,2379,2532,2489,2681,2387,5290,5714,6724,3584,3274,4294,2671,827,17613,18229,43287,1477,232,359,0,126,44846,20802
0500000US51187,"Warren County, Virginia",37567,18615,18952,2376,2508,2616,2481,2145,4411,5199,6267,2676,2023,2878,1460,527,14143,14427,35414,2068,363,783,65,212,37567,15955
0500000US51191,"Washington County, Virginia",54691,26827,27864,2705,2900,3233,3317,2927,5886,7297,8493,3712,4377,5721,3227,896,21342,22641,53516,928,285,276,3,181,54691,25574
0500000US51193,"Westmoreland County, Virginia",17468,8467,9001,854,844,1141,972,1041,1609,1824,2730,1397,1360,2203,1084,409,6715,7274,12157,5359,53,41,0,82,17468,10625
0500000US51195,"Wise County, Virginia",41361,21486,19875,2267,2157,2578,2750,3017,5701,5627,5932,2477,2952,3349,1924,630,17074,15723,38820,2395,169,173,53,168,41361,17935
0500000US51197,"Wythe County, Virginia",29203,14369,14834,1527,2014,1488,1779,1530,3180,3979,4308,2188,2088,2909,1671,542,11015,12040,27903,1137,25,170,0,22,29203,14043
0500000US51199,"York County, Virginia",65503,32027,33476,3671,4746,5100,5248,3775,6842,8855,11270,4350,3680,4753,2515,698,23526,25078,52618,9667,532,4189,180,474,65503,26625
0500000US51510,"Alexandria city, Virginia",140337,67565,72772,10101,6560,4425,4635,8172,34366,24855,18638,8367,7206,7351,3675,1986,55416,60854,93514,32854,1613,10721,292,7249,140337,72460
0500000US51515,"Bedford city, Virginia",6103,2729,3374,176,394,414,375,358,702,677,965,588,202,624,333,295,2052,2829,4746,1408,40,26,0,10,6103,3057
0500000US51520,"Bristol city, Virginia",17747,8291,9456,1013,1028,1035,1084,1099,2264,2186,2439,1195,1003,1762,1017,622,6373,7721,16349,1275,129,160,27,71,17747,8821
0500000US51530,"Buena Vista city, Virginia",6679,3083,3596,341,387,413,740,493,695,852,783,437,391,699,226,222,2457,2855,6111,566,15,10,5,12,6679,2931
0500000US51540,"Charlottesville city, Virginia",43223,20775,22448,2294,1578,1635,3256,9688,8018,4460,4344,1993,1917,2139,1389,512,17334,19391,30934,9152,512,3222,65,632,43223,19211
0500000US51550,"Chesapeake city, Virginia",223233,108598,114635,14352,16066,16125,17109,14368,28423,31173,36794,14019,11265,13694,7308,2537,79429,86363,144673,69450,2491,8839,459,3653,223233,83541
0500000US51570,"Colonial Heights city, Virginia",17426,8103,9323,894,1098,1191,1276,1043,1852,2110,2447,1186,953,1520,1323,533,6133,7442,14458,2321,41,672,9,94,17426,7815
0500000US51580,"Covington city, Virginia",5903,2983,2920,347,303,389,428,373,497,714,992,471,285,560,370,174,2300,2338,5096,795,71,48,0,37,5903,3066
0500000US51590,"Danville city, Virginia",43185,19737,23448,2729,2461,2525,2814,3012,4689,4651,6088,3096,2923,3892,3042,1263,15016,18873,21246,21276,172,476,30,614,43185,22488
0500000US51595,"Emporia city, Virginia",5825,2718,3107,486,304,255,435,404,792,496,806,395,396,465,293,298,2038,2499,1911,3781,40,26,0,143,5825,2754
0500000US51600,"Fairfax city, Virginia",22712,11146,11566,1354,1115,1270,1346,1718,3497,3242,3202,1610,1224,1652,1063,419,8800,9336,17049,1369,227,3918,59,866,22712,8690
0500000US51610,"Falls Church city, Virginia",12300,5857,6443,798,832,851,672,805,1804,1671,1946,721,923,724,358,195,4356,4921,9825,635,116,1397,19,619,12300,5449
0500000US51620,"Franklin city, Virginia",8531,3808,4723,639,638,482,602,515,879,948,1249,530,591,728,467,263,2801,3697,3471,4973,57,164,0,15,8531,3911
0500000US51630,"Fredericksburg city, Virginia",24932,11662,13270,1747,1537,1082,2124,4043,3896,2866,2909,1053,1186,1249,737,503,8913,11018,16876,6212,188,910,12,1470,24932,10603
0500000US51640,"Galax city, Virginia",6942,3187,3755,308,528,344,223,305,1098,680,895,411,422,651,789,288,2419,3131,6624,292,93,10,0,65,6942,3836
0500000US51650,"Hampton city, Virginia",137471,66020,71451,8829,8000,8857,10172,12866,19260,16307,20484,8870,6993,9463,5482,1888,49973,56267,62177,71375,1608,4141,139,1533,137471,59601
0500000US51660,"Harrisonburg city, Virginia",49043,23142,25901,2431,1960,2080,8127,12950,6503,4053,3837,1835,1366,1768,1333,800,19174,22362,42582,4123,203,2258,73,860,49043,17313
0500000US51670,"Hopewell city, Virginia",22501,10684,11817,1858,1469,1507,1486,1447,3114,2835,2963,1248,1211,1806,1025,532,7472,9233,13480,9142,182,68,0,197,22501,10116
0500000US51678,"Lexington city, Virginia",6990,4424,2566,234,287,133,1439,2272,455,502,279,160,350,413,266,200,4041,2240,5761,814,96,378,0,329,6990,1982
0500000US51680,"Lynchburg city, Virginia",75657,35319,40338,4522,4192,3570,8288,11504,9566,7241,8616,4000,3731,4862,3599,1966,27653,33169,50631,23284,800,2136,5,982,75657,31900
0500000US51683,"Manassas city, Virginia",37943,18942,19001,3188,2927,2764,2810,2948,5786,5615,5524,1938,1638,1611,845,349,13523,13699,28868,5936,370,2098,0,2408,37943,13128
0500000US51685,"Manassas Park city, Virginia",14409,7082,7327,1313,1187,1040,923,1078,2624,2556,1890,462,497,504,307,28,5075,5224,9621,2158,137,1520,38,1892,14409,4873
0500000US51690,"Martinsville city, Virginia",13854,6133,7721,820,889,649,828,769,1283,1854,2206,1003,850,1328,910,465,4734,6240,6990,6361,128,212,25,466,13854,7210
0500000US51700,"Newport News city, Virginia",180831,87134,93697,13501,12112,11202,13621,17833,28309,21950,24909,9922,8128,10535,5974,2835,64862,72023,96888,77452,2761,7234,729,3448,180831,76479
0500000US51710,"Norfolk city, Virginia",243056,125797,117259,16843,14403,12366,18071,37313,41756,27808,29195,12391,9940,11679,7999,3292,99906,91917,123078,109210,2978,10392,971,4864,243056,95093
0500000US51720,"Norton city, Virginia",3971,1681,2290,155,327,320,250,305,441,518,633,316,207,287,174,38,1298,1721,3626,302,10,28,0,55,3971,1860
0500000US51730,"Petersburg city, Virginia",32226,14985,17241,2205,1742,1710,1937,2937,4080,3688,4912,2298,1924,2528,1597,668,11509,13907,6185,25799,155,338,37,114,32226,16325
0500000US51735,"Poquoson city, Virginia",12110,5910,6200,485,696,1062,965,520,955,1682,2134,886,825,1129,596,175,4462,4762,11613,60,63,415,0,60,12110,4731
0500000US51740,"Portsmouth city, Virginia",95786,46114,49672,7069,6103,5981,6211,7818,14370,11306,13280,6039,4858,6539,4411,1801,34424,38523,41901,52554,1315,1545,158,1311,95786,40888
0500000US51750,"Radford city, Virginia",16511,7769,8742,551,544,741,3412,4510,1614,1259,1442,627,407,760,354,290,6620,7624,14649,1605,58,365,40,196,16511,6443
0500000US51760,"Richmond city, Virginia",205348,97537,107811,13287,10957,9182,15184,25603,36059,23965,25696,12338,10040,11791,7571,3675,77926,88189,93543,106587,3549,5654,185,3445,205348,98318
0500000US51770,"Roanoke city, Virginia",96742,46049,50693,6895,5615,5398,5287,6355,14476,12684,13824,6394,6012,6725,4425,2652,35402,40259,66155,29451,1260,2068,128,1272,96742,47320
0500000US51775,"Salem city, Virginia",24792,11720,13072,1232,1267,1405,2320,2117,2524,2933,3623,1621,1628,2142,1502,478,9142,10749,22193,1958,90,466,0,389,24792,10820
0500000US51790,"Staunton city, Virginia",23906,10689,13217,1325,1411,1075,1601,1629,2991,2782,3194,1831,1374,2337,1803,553,8441,10896,20570,3453,220,287,5,208,23906,11704
0500000US51800,"Suffolk city, Virginia",84216,40476,43740,5848,6343,6000,5714,4941,9826,12549,13557,5077,4546,5687,2899,1229,29420,32952,46349,37222,1087,1887,171,730,84216,33080
0500000US51810,"Virginia Beach city, Virginia",439528,215485,224043,29206,27247,30121,30136,35825,68234,59884,64304,25904,21633,26347,15169,5518,161741,172822,317554,94778,4901,33848,1651,7286,439528,177945
0500000US51820,"Waynesboro city, Virginia",21030,10070,10960,1430,1324,1470,1184,1245,2955,2592,2844,1206,1237,1854,1095,594,7405,8681,17697,2847,407,238,24,439,21030,9710
0500000US51830,"Williamsburg city, Virginia",14207,6620,7587,245,510,427,2598,3706,1585,933,1045,614,637,1108,562,237,5783,6948,11060,2233,56,973,22,278,14207,5161
0500000US51840,"Winchester city, Virginia",26330,12883,13447,1791,1593,1534,1933,2299,3858,3220,3496,1709,1285,1746,1262,604,9854,10606,22109,3174,391,726,29,626,26330,11866
0500000US53001,"Adams County, Washington",18575,9453,9122,2046,1564,1811,1605,1264,2415,2246,2017,1088,638,928,641,312,6114,6027,12207,182,304,208,97,6323,18575,6220
0500000US53003,"Asotin County, Washington",21658,10445,11213,1343,1275,1254,1318,1223,2423,2402,3111,1605,1511,2304,1289,600,8059,8915,20953,173,596,213,50,352,21658,9825
0500000US53005,"Benton County, Washington",175424,87727,87697,12931,12380,14016,12884,11206,22637,21861,25240,11820,9677,11750,6455,2567,63345,64654,148623,3446,3729,6236,563,18748,175424,68896
0500000US53007,"Chelan County, Washington",72431,35923,36508,4875,4761,5110,5043,4326,8378,8272,10601,5488,4394,5881,3569,1733,26838,27732,65827,368,1341,1041,231,5414,72431,35373
0500000US53009,"Clallam County, Washington",71411,35375,36036,3298,3232,3855,4005,3649,7221,6970,9814,6318,5785,9289,5572,2403,28780,29751,65566,1045,5167,1754,241,659,71411,35510
0500000US53011,"Clark County, Washington",426984,210963,216021,29235,31212,32813,29841,25038,55127,60077,61616,27681,24729,28793,14629,6193,153350,161105,384096,13438,8602,23657,4961,12165,426984,167412
0500000US53013,"Columbia County, Washington",4001,2053,1948,199,205,233,248,115,306,471,609,307,361,532,269,146,1592,1609,3837,16,114,40,0,106,4001,2133
0500000US53015,"Cowlitz County, Washington",102138,50534,51604,6582,6653,7084,6935,5605,11722,12513,14906,7448,6651,9018,5023,1998,38075,39415,96435,1236,4004,2464,582,2132,102138,43343
0500000US53017,"Douglas County, Washington",38369,19224,19145,2764,2624,3173,2858,2205,4690,4715,5216,2446,2343,2956,1790,589,13887,14098,29790,246,881,464,82,7994,38369,15952
0500000US53019,"Ferry County, Washington",7584,3954,3630,385,347,486,642,410,567,728,1149,700,751,917,388,114,3146,2925,6037,133,1572,48,33,153,7584,4383
0500000US53021,"Franklin County, Washington",78680,40979,37701,8373,8418,6375,6120,5622,12838,10124,8301,3400,3376,3390,1747,596,27049,24679,48026,1994,1282,2031,69,27635,78680,24585
0500000US53023,"Garfield County, Washington",2246,1092,1154,114,133,99,93,52,203,204,304,225,251,268,185,115,905,957,2218,30,54,53,0,0,2246,1332
0500000US53025,"Grant County, Washington",88885,45306,43579,7990,7534,7235,7208,6023,11508,10831,10641,4953,4289,6037,3364,1272,31418,30299,63935,1580,1984,1530,283,22361,88885,34879
0500000US53027,"Grays Harbor County, Washington",72272,37153,35119,4208,4218,4342,4643,4324,8497,8673,10571,5856,5056,6896,3785,1203,29155,27466,65143,1243,4716,1489,412,2303,72272,35114
0500000US53029,"Island County, Washington",78707,39084,39623,4548,4262,4541,4581,5204,9362,8364,10864,6203,6169,8685,4121,1803,30711,31818,71095,2630,1870,5029,894,1673,78707,40084
0500000US53031,"Jefferson County, Washington",29802,14829,14973,1001,1179,1338,1299,1144,2399,2800,4351,3086,3293,4834,1985,1093,12572,12844,28266,385,1351,873,253,192,29802,17691
0500000US53033,"King County, Washington",1940777,967800,972977,120618,112878,111002,116374,131151,317135,298870,290226,128289,100966,114645,65691,32932,755968,771398,1440839,148021,39778,329676,24166,67270,1940777,851180
0500000US53035,"Kitsap County, Washington",251400,127621,123779,14633,14568,16247,17196,19422,31480,30611,38268,18250,17017,19568,10071,4069,98954,96565,221054,10168,8462,18649,4033,6004,251400,107187
0500000US53037,"Kittitas County, Washington",40954,20579,20375,1953,2099,2216,3619,6903,4838,4166,5074,2488,2365,3099,1345,789,16786,16696,37609,587,816,1270,186,1578,40954,21803
0500000US53039,"Klickitat County, Washington",20421,10258,10163,1175,1283,1227,1117,970,2238,2151,3033,1886,1639,2294,1074,334,7916,8013,19076,165,763,283,57,494,20421,9774
0500000US53041,"Lewis County, Washington",75399,37815,37584,4472,4520,5101,5317,4301,8456,8639,10835,5572,5091,7295,3814,1986,28759,29214,72149,820,2477,1016,58,1909,75399,33893
0500000US53043,"Lincoln County, Washington",10536,5298,5238,545,657,728,663,407,862,1049,1643,1023,740,1251,702,266,4068,4097,10173,67,342,86,40,108,10536,5767
0500000US53045,"Mason County, Washington",60545,31231,29314,3284,3365,3324,3536,3354,6804,7011,9110,5119,4436,6585,3548,1069,25053,23263,55021,1263,3856,1260,112,2129,60545,32347
0500000US53047,"Okanogan County, Washington",40959,20719,20240,2713,2653,2499,2666,2093,4177,4656,5879,3725,2880,4142,1937,939,15712,15691,32524,310,5107,534,345,3845,40959,22145
0500000US53049,"Pacific County, Washington",20945,10545,10400,975,974,1012,1222,926,1770,1951,3025,1687,2175,3065,1569,594,8532,8641,19180,151,923,543,62,950,20945,15538
0500000US53051,"Pend Oreille County, Washington",12976,6638,6338,610,641,1039,855,360,1044,1386,2100,1433,983,1575,641,309,5128,5060,12339,79,913,45,13,138,12976,7884
0500000US53053,"Pierce County, Washington",798528,395397,403131,55699,53104,55179,55657,58924,113353,108324,117518,49553,42183,49686,27941,11407,294341,306363,650577,74111,23951,68624,16103,23511,798528,325640
0500000US53055,"San Juan County, Washington",15740,7659,8081,505,619,801,765,473,1259,1514,2602,1569,1940,2284,991,418,6464,6827,15014,165,262,307,31,246,15740,13229
0500000US53057,"Skagit County, Washington",117087,58068,59019,7587,7280,7736,8024,6775,14099,13923,16313,8207,8050,10505,5897,2691,44062,45397,106489,1637,3522,3150,523,6406,117087,51341
0500000US53059,"Skamania County, Washington",11053,5568,5485,546,600,753,856,472,1044,1348,1969,1008,874,975,459,149,4301,4319,10413,57,349,154,49,221,11053,5607
0500000US53061,"Snohomish County, Washington",714443,357586,356857,47071,47784,47716,48704,45278,99620,104928,113513,46176,38847,41974,22664,10168,269060,272069,602410,25952,18939,77310,6273,19361,714443,286836
0500000US53063,"Spokane County, Washington",470375,232547,237828,29869,29856,30307,33765,38413,62597,57867,67149,31101,27883,32807,20536,8225,176543,184924,436664,13782,13427,15781,3004,6840,470375,201484
0500000US53065,"Stevens County, Washington",43498,21795,21703,2283,2883,2971,3233,1678,3717,4899,6875,3717,3649,4758,2053,782,16411,16755,40747,322,3314,524,99,289,43498,21005
0500000US53067,"Thurston County, Washington",252410,123128,129282,15371,15319,16652,16870,16804,34053,33289,36528,18047,16251,18609,10344,4273,93333,101372,221313,10122,7547,18092,3158,5132,252410,108095
0500000US53069,"Wahkiakum County, Washington",4003,1986,2017,133,150,247,356,103,264,445,622,313,385,596,286,103,1574,1657,3928,14,150,49,0,24,4003,1966
0500000US53071,"Walla Walla County, Washington",58643,29913,28730,3667,3699,3476,4776,5200,7122,6832,7797,3784,3438,4229,2951,1672,23091,22342,52475,1381,1159,1183,345,3693,58643,23446
0500000US53073,"Whatcom County, Washington",201404,99751,101653,11220,11019,12185,15555,21308,25775,24066,27184,13382,12715,14947,8560,3488,78347,81144,181872,3259,7854,10303,952,5027,201404,90559
0500000US53075,"Whitman County, Washington",44997,22743,22254,1954,1785,1815,7101,10763,5860,3607,4198,1943,1705,2235,1456,575,19345,18959,39966,1163,723,4300,241,421,44997,19308
0500000US53077,"Yakima County, Washington",242454,121307,121147,21204,20231,19839,19744,16683,31618,29481,30066,13611,11676,15194,8743,4364,83782,85225,187842,3649,13230,3907,657,42029,242454,85420
0500000US54001,"Barbour County, West Virginia",16472,8126,8346,926,1150,908,1148,1050,1763,2035,2445,1110,1162,1567,918,290,6213,6646,16245,219,309,45,0,11,16472,7830
0500000US54003,"Berkeley County, West Virginia",104410,51539,52871,7157,7201,7501,6560,5861,14151,15588,15480,6730,6192,7266,3616,1107,38386,39868,94702,9165,872,1329,179,1103,104410,44766
0500000US54005,"Boone County, West Virginia",24617,12234,12383,1522,1681,1436,1503,1259,2815,3363,3720,2066,1716,2051,1096,389,9327,9692,24382,317,27,7,0,10,24617,11125
0500000US54007,"Braxton County, West Virginia",14531,7310,7221,776,711,926,931,793,1545,1825,2214,1291,937,1487,856,239,5833,5745,14366,106,111,16,0,13,14531,7426
0500000US54009,"Brooke County, West Virginia",24021,11762,12259,1053,1382,1154,1843,1372,2384,2856,3526,1811,1981,2320,1616,723,9455,10134,23410,477,64,128,0,78,24021,10967
0500000US54011,"Cabell County, West Virginia",96240,46890,49350,5580,4453,5774,6471,8744,12911,11587,12794,6381,6118,8044,5466,1917,37152,40252,90350,5956,829,1233,40,134,96240,46174
0500000US54013,"Calhoun County, West Virginia",7613,3812,3801,427,350,457,500,401,741,890,1194,677,572,768,520,116,3061,3025,7587,40,125,5,0,0,7613,3965
0500000US54015,"Clay County, West Virginia",9432,4741,4691,575,692,607,596,444,1034,1225,1403,757,601,839,478,181,3571,3595,9407,30,33,83,1,3,9432,4599
0500000US54017,"Doddridge County, West Virginia",8147,4376,3771,375,371,633,643,388,927,1001,1286,678,545,787,371,142,3410,2994,8101,104,35,0,0,5,8147,3944
0500000US54019,"Fayette County, West Virginia",46000,22954,23046,2635,2579,2753,2706,2438,5461,5832,6755,3563,3417,4129,2654,1078,18090,18355,43401,2455,360,138,0,197,46000,21647
0500000US54021,"Gilmer County, West Virginia",8623,5112,3511,365,303,384,722,674,1401,1296,1216,615,400,697,406,144,4490,2869,7349,1091,228,76,0,212,8623,3461
0500000US54023,"Grant County, West Virginia",11929,5888,6041,626,599,871,811,465,1246,1557,1745,1171,627,1295,644,272,4568,4779,11815,206,28,0,0,43,11929,6389
0500000US54025,"Greenbrier County, West Virginia",35572,17372,18200,1841,1982,1995,2025,1959,3865,4242,5291,2765,2717,3771,2273,846,13802,14701,34332,1246,366,182,20,151,35572,18984
0500000US54027,"Hampshire County, West Virginia",23791,12086,11705,1187,1381,1716,1552,1123,2486,3210,3604,1772,1879,2339,1152,390,9360,9128,23363,338,142,85,2,87,23791,13647
0500000US54029,"Hancock County, West Virginia",30594,14772,15822,1547,1760,1780,1678,1297,3189,4002,4777,2727,2020,2946,2117,754,11587,12835,29865,693,459,130,0,5,30594,14549
0500000US54031,"Hardy County, West Virginia",13912,6822,7090,725,761,1126,1085,786,1107,1837,2142,730,1257,1414,672,270,5405,5373,13271,481,29,17,0,158,13912,8078
0500000US54033,"Harrison County, West Virginia",68959,33491,35468,4045,4252,4119,4107,3656,8293,9077,10330,5358,4269,5996,3888,1569,25769,28080,67111,1511,553,483,123,173,68959,31489
0500000US54035,"Jackson County, West Virginia",29206,14391,14815,1860,1738,1936,1865,1517,3180,3689,4394,2035,1805,2824,1784,579,10851,11606,29038,326,164,0,0,5,29206,13269
0500000US54037,"Jefferson County, West Virginia",53545,26593,26952,3344,3707,3539,3862,3476,5985,7821,8515,3878,3074,3869,1711,764,20008,20911,48593,4396,448,906,55,815,53545,22086
0500000US54039,"Kanawha County, West Virginia",192572,92447,100125,10860,11139,10923,11064,10731,23982,23803,29300,15619,12568,17145,11058,4380,72245,80699,181182,10874,8887,2645,120,282,192572,92679
0500000US54041,"Lewis County, West Virginia",16389,8137,8252,899,936,897,932,898,1842,2100,2532,1294,1128,1664,878,389,6395,6657,16255,77,215,69,35,0,16389,7976
0500000US54043,"Lincoln County, West Virginia",21714,10739,10975,1326,1426,1283,1413,1069,2507,2956,3314,1552,1558,1979,958,373,8244,8560,21621,74,151,65,0,0,21714,9890
0500000US54045,"Logan County, West Virginia",36508,18014,18494,1865,2032,2239,2090,1968,4575,4942,5446,2877,2871,3172,1885,546,14223,14781,35475,900,149,135,21,29,36508,16783
0500000US54047,"McDowell County, West Virginia",21966,10779,11187,1215,1055,1332,1347,1153,2602,2620,3487,1792,1710,1960,1237,456,8560,8988,19638,2301,63,115,0,0,21966,11421
0500000US54049,"Marion County, West Virginia",56460,27496,28964,3117,2971,3253,3975,4050,6706,7111,7843,3971,3884,5010,3222,1347,21696,23426,54291,2324,359,381,30,92,56460,26483
0500000US54051,"Marshall County, West Virginia",32993,16094,16899,1703,1776,1979,2063,1738,3488,4184,4971,2564,2682,3124,1996,725,12666,13529,32571,295,142,153,0,41,32993,15938
0500000US54053,"Mason County, West Virginia",27242,13184,14058,1579,1366,1838,1661,1324,3239,3536,4221,2077,1740,2649,1501,511,10103,11258,27053,396,193,161,59,9,27242,12966
0500000US54055,"Mercer County, West Virginia",62251,29704,32547,3683,3140,3780,3976,3787,7202,7497,8661,5051,4252,5996,3938,1288,23164,26182,57927,4185,446,417,6,207,62251,30052
0500000US54057,"Mineral County, West Virginia",28049,13805,14244,1524,1600,1682,2065,1689,3009,3525,4009,1876,2174,2839,1221,836,10812,11386,27067,1242,32,18,0,29,28049,13049
0500000US54059,"Mingo County, West Virginia",26660,13076,13584,1666,1529,1703,1527,1513,3268,3564,4145,2098,1975,2156,1102,414,10052,10719,25935,695,86,80,0,39,26660,12749
0500000US54061,"Monongalia County, West Virginia",96417,49749,46668,4466,4154,4175,9777,18412,14419,10288,10987,5497,4420,5265,3285,1272,41765,39243,89441,4388,602,3452,49,378,96417,43091
0500000US54063,"Monroe County, West Virginia",13528,6714,6814,733,760,816,804,640,1346,1681,1987,1000,1119,1511,778,353,5281,5442,13362,201,136,51,0,11,13528,7603
