GEO_ID,NAME,B08130_001E,B08130_002E,B08130_003E,B08130_004E,B08130_005E,B08130_006E,B08130_007E,B08130_008E,B08130_009E,B08130_010E,B08130_011E,B08130_012E,B08130_013E,B08130_014E,B08130_015E,B08130_016E,B08130_017E,B08130_018E,B08130_019E,B08130_020E,B08130_021E,B08130_022E,B08130_023E,B08130_024E,B08130_025E,B08130_026E,B08130_027E,B08130_028E,B08130_029E,B08130_030E,B08130_031E
id,Geographic Area Name,Estimate!!Total,Estimate!!Total!!Worked in state of residence,Estimate!!Total!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Worked outside state of residence,"Estimate!!Total!!Car, truck, or van - drove alone","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - drove alone!!Worked outside state of residence","Estimate!!Total!!Car, truck, or van - carpooled","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Car, truck, or van - carpooled!!Worked outside state of residence",Estimate!!Total!!Public transportation (excluding taxicab),Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Public transportation (excluding taxicab)!!Worked outside state of residence,Estimate!!Total!!Walked,Estimate!!Total!!Walked!!Worked in state of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked in county of residence,Estimate!!Total!!Walked!!Worked in state of residence!!Worked outside county of residence,Estimate!!Total!!Walked!!Worked outside state of residence,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked in county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked in state of residence!!Worked outside county of residence","Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means!!Worked outside state of residence",Estimate!!Total!!Worked at home
0500000US05053,"Grant County, Arkansas",7621,7536,3172,4364,85,6373,6288,2420,3868,85,794,794,341,453,0,11,11,0,11,0,95,95,93,2,0,73,73,43,30,0,275
0500000US05055,"Greene County, Arkansas",17837,17439,13161,4278,398,15715,15317,11371,3946,398,1368,1368,1111,257,0,2,2,2,0,0,149,149,128,21,0,242,242,188,54,0,361
0500000US05057,"Hempstead County, Arkansas",8480,8079,6334,1745,401,6941,6573,5141,1432,368,979,946,704,242,33,16,16,16,0,0,134,134,134,0,0,98,98,27,71,0,312
0500000US05059,"Hot Spring County, Arkansas",13107,13008,7016,5992,99,11015,10963,5693,5270,52,1527,1492,792,700,35,77,77,77,0,0,132,120,120,0,12,100,100,78,22,0,256
0500000US05061,"Howard County, Arkansas",5356,5128,4184,944,228,3856,3705,2922,783,151,850,773,645,128,77,83,83,58,25,0,212,212,212,0,0,70,70,62,8,0,285
0500000US05063,"Independence County, Arkansas",15376,15085,13195,1890,291,12214,12073,10543,1530,141,2251,2162,1804,358,89,0,0,0,0,0,280,280,280,0,0,194,133,131,2,61,437
0500000US05065,"Izard County, Arkansas",4458,4368,2974,1394,90,3562,3495,2364,1131,67,602,590,335,255,12,0,0,0,0,0,81,81,81,0,0,24,13,5,8,11,189
0500000US05067,"Jackson County, Arkansas",5362,5314,3932,1382,48,4621,4580,3284,1296,41,427,427,356,71,0,13,13,13,0,0,93,93,86,7,0,42,35,27,8,7,166
0500000US05069,"Jefferson County, Arkansas",26757,26405,22124,4281,352,22937,22675,18929,3746,262,2077,2077,1579,498,0,137,137,129,8,0,353,353,348,5,0,655,565,541,24,90,598
0500000US05071,"Johnson County, Arkansas",10120,10066,8095,1971,54,7854,7812,6190,1622,42,1294,1294,979,315,0,43,43,43,0,0,213,213,213,0,0,193,181,147,34,12,523
0500000US05073,"Lafayette County, Arkansas",2433,2040,1260,780,393,1974,1606,983,623,368,269,244,87,157,25,8,8,8,0,0,52,52,52,0,0,32,32,32,0,0,98
0500000US05075,"Lawrence County, Arkansas",6313,6149,3872,2277,164,5104,5016,3082,1934,88,686,631,307,324,55,13,5,5,0,8,230,230,228,2,0,75,62,45,17,13,205
0500000US05077,"Lee County, Arkansas",2717,2707,1447,1260,10,2046,2036,1033,1003,10,460,460,204,256,0,1,1,1,0,0,111,111,110,1,0,42,42,42,0,0,57
0500000US05079,"Lincoln County, Arkansas",3140,3091,1596,1495,49,2511,2489,1228,1261,22,449,428,211,217,21,0,0,0,0,0,70,70,70,0,0,29,23,6,17,6,81
0500000US05081,"Little River County, Arkansas",4590,3275,2294,981,1315,3843,2723,1952,771,1120,535,378,168,210,157,0,0,0,0,0,114,114,114,0,0,41,3,3,0,38,57
0500000US05083,"Logan County, Arkansas",8337,8073,5332,2741,264,6860,6647,4163,2484,213,801,772,552,220,29,45,45,9,36,0,122,106,106,0,16,63,57,56,1,6,446
0500000US05085,"Lonoke County, Arkansas",32760,32485,12439,20046,275,27878,27612,9476,18136,266,3065,3056,1347,1709,9,60,60,60,0,0,541,541,464,77,0,289,289,165,124,0,927
0500000US05087,"Madison County, Arkansas",6622,6571,3288,3283,51,5231,5199,2542,2657,32,873,854,291,563,19,9,9,9,0,0,108,108,69,39,0,81,81,57,24,0,320
0500000US05089,"Marion County, Arkansas",5337,5271,3082,2189,66,4286,4220,2284,1936,66,731,731,482,249,0,12,12,12,0,0,76,76,72,4,0,2,2,2,0,0,230
0500000US05091,"Miller County, Arkansas",17920,8935,7904,1031,8985,15279,7423,6609,814,7856,1770,862,663,199,908,52,22,22,0,30,295,238,238,0,57,210,76,58,18,134,314
0500000US05093,"Mississippi County, Arkansas",16709,16130,15252,878,579,13568,13104,12330,774,464,2312,2216,2117,99,96,10,10,9,1,0,148,148,148,0,0,388,369,365,4,19,283
0500000US05095,"Monroe County, Arkansas",2869,2820,1952,868,49,2179,2158,1451,707,21,485,479,326,153,6,0,0,0,0,0,79,74,66,8,5,26,9,9,0,17,100
0500000US05097,"Montgomery County, Arkansas",3264,3182,1719,1463,82,2763,2700,1364,1336,63,365,346,228,118,19,7,7,0,7,0,52,52,52,0,0,4,4,2,2,0,73
0500000US05099,"Nevada County, Arkansas",3102,3022,1455,1567,80,2665,2624,1210,1414,41,254,254,102,152,0,0,0,0,0,0,14,14,13,1,0,59,20,20,0,39,110
0500000US05101,"Newton County, Arkansas",2940,2837,1531,1306,103,2248,2179,1101,1078,69,360,326,155,171,34,21,21,0,21,0,108,108,101,7,0,47,47,18,29,0,156
0500000US05103,"Ouachita County, Arkansas",10048,9868,7241,2627,180,8486,8418,6133,2285,68,1019,911,619,292,108,68,68,37,31,0,283,283,274,9,0,62,58,48,10,4,130
0500000US05105,"Perry County, Arkansas",3930,3905,1249,2656,25,3023,3005,829,2176,18,588,588,111,477,0,1,1,1,0,0,50,50,50,0,0,20,13,10,3,7,248
0500000US05107,"Phillips County, Arkansas",6564,5877,5260,617,687,4887,4298,3816,482,589,1238,1147,1012,135,91,6,6,6,0,0,184,184,184,0,0,105,98,98,0,7,144
0500000US05109,"Pike County, Arkansas",4452,4314,2421,1893,138,3532,3432,1837,1595,100,619,581,340,241,38,29,29,29,0,0,77,77,77,0,0,100,100,43,57,0,95
0500000US05111,"Poinsett County, Arkansas",9060,8763,4715,4048,297,7607,7333,3886,3447,274,951,928,360,568,23,4,4,4,0,0,91,91,91,0,0,101,101,68,33,0,306
0500000US05113,"Polk County, Arkansas",7101,6790,6291,499,311,5410,5175,4802,373,235,1245,1176,1077,99,69,39,39,39,0,0,63,63,63,0,0,58,51,24,27,7,286
0500000US05115,"Pope County, Arkansas",26984,26632,22552,4080,352,22698,22491,19071,3420,207,2573,2536,1931,605,37,48,48,48,0,0,524,524,520,4,0,474,366,315,51,108,667
0500000US05117,"Prairie County, Arkansas",3326,3308,1728,1580,18,2662,2645,1321,1324,17,361,360,120,240,1,0,0,0,0,0,77,77,77,0,0,46,46,30,16,0,180
0500000US05119,"Pulaski County, Arkansas",180388,178917,167974,10943,1471,152161,151114,141861,9253,1047,17150,17018,15495,1523,132,1825,1779,1740,39,46,2059,2004,1969,35,55,2019,1828,1735,93,191,5174
0500000US05121,"Randolph County, Arkansas",6775,6361,4351,2010,414,5633,5283,3658,1625,350,876,829,457,372,47,0,0,0,0,0,116,116,116,0,0,76,59,46,13,17,74
0500000US05123,"St. Francis County, Arkansas",8884,8364,6282,2082,520,7070,6703,4951,1752,367,911,847,552,295,64,11,11,11,0,0,299,299,299,0,0,316,227,192,35,89,277
0500000US05125,"Saline County, Arkansas",54369,53969,22069,31900,400,46493,46153,17547,28606,340,5534,5516,2470,3046,18,74,74,45,29,0,311,300,266,34,11,450,419,234,185,31,1507
0500000US05127,"Scott County, Arkansas",4071,3986,3056,930,85,3029,2969,2184,785,60,691,672,537,135,19,10,10,0,10,0,67,67,67,0,0,83,77,77,0,6,191
0500000US05129,"Searcy County, Arkansas",2964,2877,1929,948,87,2224,2163,1325,838,61,440,414,316,98,26,10,10,10,0,0,121,121,121,0,0,57,57,45,12,0,112
0500000US05131,"Sebastian County, Arkansas",54324,51246,44989,6257,3078,45014,42586,37724,4862,2428,6203,5590,4340,1250,613,226,207,207,0,19,953,945,870,75,8,879,869,799,70,10,1049
0500000US05133,"Sevier County, Arkansas",7101,6235,4624,1611,866,5119,4565,3473,1092,554,1692,1384,893,491,308,11,11,5,6,0,71,71,71,0,0,56,52,30,22,4,152
0500000US05135,"Sharp County, Arkansas",5799,5567,3331,2236,232,4476,4291,2450,1841,185,953,944,598,346,9,0,0,0,0,0,78,78,75,3,0,105,67,21,46,38,187
0500000US05137,"Stone County, Arkansas",4257,4171,3341,830,86,3151,3117,2415,702,34,514,508,403,105,6,0,0,0,0,0,113,113,113,0,0,208,162,139,23,46,271
0500000US05139,"Union County, Arkansas",16000,15465,14523,942,535,14199,13715,12805,910,484,1199,1166,1134,32,33,21,21,21,0,0,274,272,272,0,2,102,86,86,0,16,205
0500000US05141,"Van Buren County, Arkansas",5399,5257,3536,1721,142,4403,4342,2773,1569,61,649,608,460,148,41,0,0,0,0,0,39,39,39,0,0,56,16,12,4,40,252
0500000US05143,"Washington County, Arkansas",103030,100992,82909,18083,2038,81872,80522,65058,15464,1350,12492,11996,9479,2517,496,962,890,857,33,72,2344,2289,2251,38,55,1274,1209,1178,31,65,4086
0500000US05145,"White County, Arkansas",32003,31391,23031,8360,612,26263,25874,18765,7109,389,3740,3619,2377,1242,121,63,63,60,3,0,802,729,729,0,73,220,191,185,6,29,915
0500000US05147,"Woodruff County, Arkansas",2435,2427,1694,733,8,2032,2029,1372,657,3,239,234,173,61,5,23,23,15,8,0,75,75,68,7,0,21,21,21,0,0,45
0500000US05149,"Yell County, Arkansas",8623,8521,4432,4089,102,6998,6921,3409,3512,77,897,897,358,539,0,29,29,24,5,0,201,201,201,0,0,160,135,102,33,25,338
0500000US06001,"Alameda County, California",736979,734118,467979,266139,2861,461148,459886,304546,155340,1262,73779,73598,42410,31188,181,104915,104677,32685,71992,238,26685,26213,25231,982,472,26564,25856,19219,6637,708,43888
0500000US06003,"Alpine County, California",401,299,226,73,102,253,182,116,66,71,41,22,15,7,19,0,0,0,0,0,31,29,29,0,2,10,0,0,0,10,66
0500000US06005,"Amador County, California",12196,12121,8286,3835,75,9777,9752,6558,3194,25,1208,1208,647,561,0,8,8,2,6,0,384,384,320,64,0,127,77,67,10,50,692
0500000US06007,"Butte County, California",87941,87682,80321,7361,259,66047,65909,59772,6137,138,9434,9374,8422,952,60,1091,1091,1049,42,0,2887,2881,2815,66,6,3322,3267,3103,164,55,5160
0500000US06009,"Calaveras County, California",15995,15864,8917,6947,131,12473,12420,6176,6244,53,1690,1625,1064,561,65,135,135,84,51,0,310,310,287,23,0,150,137,69,68,13,1237
0500000US06011,"Colusa County, California",8944,8941,6720,2221,3,6858,6858,4944,1914,0,1331,1328,1021,307,3,30,30,30,0,0,200,200,200,0,0,83,83,83,0,0,442
0500000US06013,"Contra Costa County, California",506484,504211,289537,214674,2273,345636,344446,209235,135211,1190,59894,59619,30627,28992,275,52316,52145,6302,45843,171,8831,8647,8023,624,184,10063,9610,5606,4004,453,29744
0500000US06015,"Del Norte County, California",8396,8006,7869,137,390,6215,5968,5867,101,247,1195,1095,1059,36,100,66,66,66,0,0,235,192,192,0,43,170,170,170,0,0,515
0500000US06017,"El Dorado County, California",78177,74640,43719,30921,3537,60238,57492,31182,26310,2746,7216,6864,3533,3331,352,1349,1192,311,881,157,1710,1660,1595,65,50,1435,1203,869,334,232,6229
0500000US06019,"Fresno County, California",368119,367074,335566,31508,1045,283352,282701,257605,25096,651,47107,46914,41590,5324,193,4770,4750,4458,292,20,6360,6305,6209,96,55,10417,10291,9591,700,126,16113
0500000US06021,"Glenn County, California",10138,10118,6567,3551,20,7843,7830,4890,2940,13,1276,1272,693,579,4,35,35,28,7,0,339,339,331,8,0,166,163,146,17,3,479
0500000US06023,"Humboldt County, California",57607,57300,56368,932,307,41728,41629,40918,711,99,5499,5433,5291,142,66,1094,966,965,1,128,3666,3666,3627,39,0,1532,1518,1479,39,14,4088
0500000US06025,"Imperial County, California",57190,55775,52495,3280,1415,46218,45365,42737,2628,853,5495,5114,4572,542,381,519,433,392,41,86,1250,1219,1157,62,31,1412,1348,1341,7,64,2296
0500000US06027,"Inyo County, California",8087,8037,7113,924,50,5576,5538,5052,486,38,931,919,516,403,12,90,90,55,35,0,672,672,672,0,0,499,499,499,0,0,319
0500000US06029,"Kern County, California",323691,322427,306238,16189,1264,254755,253873,240881,12992,882,42968,42749,40126,2623,219,2992,2983,2785,198,9,4361,4356,4258,98,5,8918,8769,8491,278,149,9697
0500000US06031,"Kings County, California",54567,54409,42372,12037,158,41212,41076,32063,9013,136,8562,8559,5795,2764,3,504,504,449,55,0,1260,1260,1200,60,0,994,975,830,145,19,2035
0500000US06033,"Lake County, California",21401,21329,16722,4607,72,15728,15656,11805,3851,72,2235,2235,1664,571,0,170,170,143,27,0,684,684,557,127,0,100,100,69,31,0,2484
0500000US06035,"Lassen County, California",8760,8609,7925,684,151,6886,6761,6155,606,125,866,862,801,61,4,75,75,75,0,0,340,340,323,17,0,79,57,57,0,22,514
0500000US06037,"Los Angeles County, California",4591360,4573859,4248856,325003,17501,3366853,3358108,3084217,273891,8745,448785,446568,407791,38777,2217,300361,299209,294100,5109,1152,128872,127719,126077,1642,1153,106967,102733,97149,5584,4234,239522
0500000US06039,"Madera County, California",47613,47412,32637,14775,201,36822,36783,24493,12290,39,6713,6611,4524,2087,102,150,140,108,32,10,1016,998,881,117,18,996,964,715,249,32,1916
0500000US06041,"Marin County, California",127178,126463,81446,45017,715,83912,83538,54091,29447,374,10783,10735,6312,4423,48,12358,12280,2364,9916,78,4126,4048,3809,239,78,3199,3062,2070,992,137,12800
0500000US06043,"Mariposa County, California",6966,6950,5016,1934,16,4663,4654,3059,1595,9,777,777,457,320,0,132,132,132,0,0,588,588,582,6,0,208,201,188,13,7,598
0500000US06045,"Mendocino County, California",35629,35446,33127,2319,183,26475,26391,24511,1880,84,3634,3555,3240,315,79,173,173,167,6,0,1836,1822,1704,118,14,606,600,600,0,6,2905
0500000US06047,"Merced County, California",93760,93666,68968,24698,94,72577,72522,53472,19050,55,11248,11240,6585,4655,8,961,953,844,109,8,2292,2292,2151,141,0,3465,3442,2699,743,23,3217
0500000US06049,"Modoc County, California",3368,3165,2809,356,203,2309,2135,1857,278,174,350,321,243,78,29,16,16,16,0,0,213,213,213,0,0,26,26,26,0,0,454
0500000US06051,"Mono County, California",7522,7504,7103,401,18,3381,3363,3031,332,18,567,567,549,18,0,1250,1250,1250,0,0,1006,1006,1006,0,0,443,443,392,51,0,875
0500000US06053,"Monterey County, California",182614,182283,161786,20497,331,128802,128560,112892,15668,242,21497,21453,18652,2801,44,3602,3597,3419,178,5,5688,5673,5469,204,15,14850,14825,13179,1646,25,8175
0500000US06055,"Napa County, California",68274,68072,52867,15205,202,51742,51616,39164,12452,126,7948,7926,5844,2082,22,1006,1003,557,446,3,2741,2719,2628,91,22,908,879,745,134,29,3929
0500000US06057,"Nevada County, California",40067,39100,29532,9568,967,30298,29488,20987,8501,810,3033,2977,2321,656,56,533,483,281,202,50,1037,1013,983,30,24,985,958,779,179,27,4181
0500000US06059,"Orange County, California",1501853,1494596,1265070,229526,7257,1179410,1175086,982133,192953,4324,146315,145629,118676,26953,686,35879,35536,29830,5706,343,28560,28083,27538,545,477,30879,29452,26083,3369,1427,80810
0500000US06061,"Placer County, California",163251,161625,101344,60281,1626,129116,128027,76059,51968,1089,13724,13609,7379,6230,115,1964,1945,790,1155,19,2478,2414,2256,158,64,2879,2540,1770,770,339,13090
0500000US06063,"Plumas County, California",7189,6860,6277,583,329,5628,5362,4861,501,266,742,684,616,68,58,12,12,8,4,0,248,243,237,6,5,151,151,147,4,0,408
0500000US06065,"Riverside County, California",923845,918038,641573,276465,5807,711982,708165,489169,218996,3817,122264,121574,73107,48467,690,12328,12229,7667,4562,99,14279,14001,13331,670,278,15241,14318,10548,3770,923,47751
0500000US06067,"Sacramento County, California",632480,629815,511674,118141,2665,485216,483753,383698,100055,1463,68475,68287,53988,14299,188,17156,17043,15319,1724,113,12935,12773,12280,493,162,15124,14385,12815,1570,739,33574
0500000US06069,"San Benito County, California",25603,25571,11968,13603,32,20487,20466,9199,11267,21,3467,3462,1366,2096,5,136,130,31,99,6,379,379,366,13,0,329,329,201,128,0,805
0500000US06071,"San Bernardino County, California",834181,829990,586185,243805,4191,654443,651644,454121,197523,2799,103913,103428,65857,37571,485,13127,12941,7226,5715,186,14115,14036,13405,631,79,10442,9800,7435,2365,642,38141
0500000US06073,"San Diego County, California",1536747,1526962,1493425,33537,9785,1166773,1161054,1134453,26601,5719,139448,138340,134341,3999,1108,45855,45585,44318,1267,270,45131,44452,44309,143,679,31980,29971,28444,1527,2009,107560
0500000US06075,"San Francisco County, California",479139,477025,361122,115903,2114,167885,167007,96641,70366,878,34412,34232,23865,10367,180,161076,160878,131321,29557,198,50797,50560,48987,1573,237,33240,32619,28579,4040,621,31729
0500000US06077,"San Joaquin County, California",277798,277018,199980,77038,780,213545,213149,155754,57395,396,39951,39824,23934,15890,127,3966,3955,1401,2554,11,5166,5115,4916,199,51,4264,4069,3069,1000,195,10906
0500000US06079,"San Luis Obispo County, California",127442,126888,113091,13797,554,94361,94070,82677,11393,291,13201,13155,11171,1984,46,2079,2067,1833,234,12,5338,5303,5258,45,35,3981,3811,3670,141,170,8482
0500000US06081,"San Mateo County, California",387602,386434,222353,164081,1168,269094,268520,157071,111449,574,40565,40453,22539,17914,112,39094,38988,9036,29952,106,9591,9484,8653,831,107,10028,9759,5824,3935,269,19230
0500000US06083,"Santa Barbara County, California",202069,201511,189243,12268,558,137140,136765,126831,9934,375,27590,27549,25678,1871,41,6947,6921,6736,185,26,8978,8973,8835,138,5,10469,10358,10218,140,111,10945
0500000US06085,"Santa Clara County, California",912304,908930,791634,117296,3374,689094,687581,598310,89271,1513,95226,94950,81331,13619,276,37767,37403,25825,11578,364,18112,17845,17563,282,267,29072,28118,25572,2546,954,43033
0500000US06087,"Santa Cruz County, California",128893,128259,99439,28820,634,88889,88722,65362,23360,167,11815,11815,8240,3575,0,3648,3575,2851,724,73,5759,5647,5498,149,112,9030,8748,7736,1012,282,9752
0500000US06089,"Shasta County, California",69150,68799,64420,4379,351,57073,56883,53105,3778,190,5161,5128,4738,390,33,498,498,465,33,0,1504,1488,1429,59,16,1306,1194,1075,119,112,3608
0500000US06091,"Sierra County, California",1186,1078,826,252,108,814,719,525,194,95,120,107,49,58,13,0,0,0,0,0,64,64,64,0,0,10,10,10,0,0,178
0500000US06093,"Siskiyou County, California",15770,15431,14733,698,339,11518,11225,10639,586,293,1739,1714,1615,99,25,98,98,97,1,0,748,748,740,8,0,258,237,233,4,21,1409
0500000US06095,"Solano County, California",189124,188314,111512,76802,810,145370,144854,86533,58321,516,25551,25398,12017,13381,153,5340,5340,1332,4008,0,2913,2862,2674,188,51,2720,2630,1726,904,90,7230
0500000US06097,"Sonoma County, California",238691,237881,201875,36006,810,180405,179900,151677,28223,505,25389,25317,20180,5137,72,4337,4311,2360,1951,26,7593,7552,7359,193,41,4939,4773,4271,502,166,16028
0500000US06099,"Stanislaus County, California",206066,205560,157604,47956,506,165098,164816,126482,38334,282,23271,23167,14652,8515,104,1886,1873,1469,404,13,3459,3420,3368,52,39,3423,3355,2704,651,68,8929
0500000US06101,"Sutter County, California",37746,37602,21777,15825,144,29391,29257,16878,12379,134,5215,5205,2235,2970,10,342,342,99,243,0,734,734,647,87,0,413,413,267,146,0,1651
0500000US06103,"Tehama County, California",22690,22497,15798,6699,193,18338,18235,12431,5804,103,2313,2249,1507,742,64,89,89,23,66,0,624,624,613,11,0,327,301,225,76,26,999
0500000US06105,"Trinity County, California",4590,4586,4062,524,4,3193,3189,2745,444,4,364,364,287,77,0,44,44,44,0,0,255,255,252,3,0,143,143,143,0,0,591
0500000US06107,"Tulare County, California",165799,165250,141337,23913,549,128725,128385,110083,18302,340,24725,24673,19662,5011,52,1240,1240,1119,121,0,2809,2782,2729,53,27,3708,3578,3152,426,130,4592
0500000US06109,"Tuolumne County, California",19075,18957,16147,2810,118,15210,15150,12605,2545,60,1697,1697,1457,240,0,71,71,69,2,0,518,509,501,8,9,210,161,146,15,49,1369
0500000US06111,"Ventura County, California",395139,393844,309343,84501,1295,306336,305639,234515,71124,697,48657,48553,38520,10033,104,5253,5208,2749,2459,45,7251,7205,7047,158,46,6207,5804,5077,727,403,21435
0500000US06113,"Yolo County, California",91743,91241,58068,33173,502,61145,60865,34366,26499,280,10448,10366,6214,4152,82,3555,3542,1995,1547,13,3111,3053,2902,151,58,9262,9193,8369,824,69,4222
0500000US06115,"Yuba County, California",27106,27022,12957,14065,84,20940,20876,9426,11450,64,3687,3672,1548,2124,15,325,325,20,305,0,300,300,300,0,0,445,440,254,186,5,1409
0500000US08001,"Adams County, Colorado",235043,233548,93640,139908,1495,182639,181609,68176,113433,1030,27069,26769,9357,17412,300,8827,8827,1498,7329,0,3062,3001,2395,606,61,2636,2532,1404,1128,104,10810
0500000US08003,"Alamosa County, Colorado",6238,6206,5409,797,32,4696,4664,3997,667,32,871,871,757,114,0,1,1,1,0,0,352,352,352,0,0,153,153,137,16,0,165
0500000US08005,"Arapahoe County, Colorado",316545,314089,156737,157352,2456,245533,244075,114479,129596,1458,27310,27079,12640,14439,231,14559,14508,3636,10872,51,5057,4875,4179,696,182,4051,3517,1768,1749,534,20035
0500000US08007,"Archuleta County, Colorado",5547,5381,5030,351,166,3927,3825,3522,303,102,714,661,645,16,53,2,2,2,0,0,217,206,195,11,11,84,84,63,21,0,603
0500000US08009,"Baca County, Colorado",1607,1563,1451,112,44,1116,1083,1019,64,33,184,173,138,35,11,0,0,0,0,0,154,154,146,8,0,24,24,19,5,0,129
0500000US08011,"Bent County, Colorado",1301,1280,921,359,21,1011,990,675,315,21,128,128,84,44,0,0,0,0,0,0,62,62,62,0,0,17,17,17,0,0,83
0500000US08013,"Boulder County, Colorado",164848,162743,131973,30770,2105,107525,106704,81898,24806,821,12524,12291,9507,2784,233,8213,8040,5655,2385,173,8699,8462,8095,367,237,9339,8698,8270,428,641,18548
