GEO_ID,NAME,CP05_2007_2011_001E,CP05_2007_2011_002E,CP05_2007_2011_003E,CP05_2007_2011_004E,CP05_2007_2011_005E,CP05_2007_2011_006E,CP05_2007_2011_007E,CP05_2007_2011_008E,CP05_2007_2011_009E,CP05_2007_2011_010E,CP05_2007_2011_011E,CP05_2007_2011_012E,CP05_2007_2011_013E,CP05_2007_2011_014E,CP05_2007_2011_015E,CP05_2007_2011_016E,CP05_2007_2011_032E,CP05_2007_2011_033E,CP05_2007_2011_034E,CP05_2007_2011_039E,CP05_2007_2011_047E,CP05_2007_2011_052E
id,Geographic Area Name,2007-2011 Estimates!!SEX AND AGE!!Total population,2007-2011 Estimates!!SEX AND AGE!!Total population!!Male,2007-2011 Estimates!!SEX AND AGE!!Total population!!Female,2007-2011 Estimates!!SEX AND AGE!!Under 5 years,2007-2011 Estimates!!SEX AND AGE!!5 to 9 years,2007-2011 Estimates!!SEX AND AGE!!10 to 14 years,2007-2011 Estimates!!SEX AND AGE!!15 to 19 years,2007-2011 Estimates!!SEX AND AGE!!20 to 24 years,2007-2011 Estimates!!SEX AND AGE!!25 to 34 years,2007-2011 Estimates!!SEX AND AGE!!35 to 44 years,2007-2011 Estimates!!SEX AND AGE!!45 to 54 years,2007-2011 Estimates!!SEX AND AGE!!55 to 59 years,2007-2011 Estimates!!SEX AND AGE!!60 to 64 years,2007-2011 Estimates!!SEX AND AGE!!65 to 74 years,2007-2011 Estimates!!SEX AND AGE!!75 to 84 years,2007-2011 Estimates!!SEX AND AGE!!85 years and over,2007-2011 Estimates!!RACE!!One race!!White,2007-2011 Estimates!!RACE!!One race!!Black or African American,2007-2011 Estimates!!RACE!!One race!!American Indian and Alaska Native,2007-2011 Estimates!!RACE!!One race!!Asian,2007-2011 Estimates!!RACE!!One race!!Native Hawaiian and Other Pacific Islander,2007-2011 Estimates!!RACE!!One race!!Some other race
0500000US13273,"Terrell County, Georgia",9530,48.8,51.2,7.3,6.4,7.1,7.8,6.4,10.4,11.9,15,6.7,6.3,8.6,3.5,2.5,36.9,61.5,0,0.6,0,0.2
0500000US13275,"Thomas County, Georgia",44609,47.6,52.4,6.6,7.6,6.5,7,5.6,11.2,13,15,7,5.4,8.2,4.7,2,59.3,37.2,0.1,0.8,0.1,1.8
0500000US13277,"Tift County, Georgia",40204,48.1,51.9,7.4,7.5,6.7,8.4,8.1,12.7,12.3,13.4,5.8,4.8,7.4,4.1,1.3,63,29.3,0,1.4,0,5.6
0500000US13279,"Toombs County, Georgia",27269,47,53,8.4,7.9,7.2,7.5,5.7,13.2,12.2,13.7,5.2,5.8,7.4,4,2,69.6,25.2,0.7,0.6,0,2
0500000US13281,"Towns County, Georgia",10502,47.8,52.2,4,5,4,8.2,4.7,7.3,10.3,12.1,6.1,9.9,16.3,8.7,3.5,96.8,1,0.4,0.2,0,1
0500000US13283,"Treutlen County, Georgia",6846,51,49,7.2,7.4,6.8,5.2,5.3,13.6,17,12.1,6.8,5.5,6.9,4.5,1.7,65.1,32.3,0,0.7,0,0.2
0500000US13285,"Troup County, Georgia",66422,48.1,51.9,7.1,7.9,7.1,7.5,7,12.2,13.2,14.4,6.1,5.4,6.6,4,1.7,61.6,33.9,0.1,1.5,0,1.7
0500000US13287,"Turner County, Georgia",8973,49.5,50.5,7.2,8.2,6.9,6.6,6.6,11.8,13.6,12.1,5.5,7.1,8,4.3,2.3,57.5,42.1,0,0,0,0
0500000US13289,"Twiggs County, Georgia",9200,48.9,51.1,4.1,7.6,5.5,8.8,6.1,9.1,12.2,16.5,7.6,7.3,9.6,3.9,1.8,55.6,42.8,0.1,0,0,1.2
0500000US13291,"Union County, Georgia",21217,48.8,51.2,4.1,5.5,5.2,5.1,3.7,8.7,10.8,14.1,7.9,9.3,15.5,7.7,2.4,97.3,1.5,0,0.1,0.1,0.3
0500000US13293,"Upson County, Georgia",27235,47.6,52.4,6.3,5.2,8,7.6,6,10.8,13,15,6.7,6.1,8.8,4.9,1.7,69.6,27.6,0.3,0.6,0,0.9
0500000US13295,"Walker County, Georgia",68370,48.9,51.1,6.1,7.5,6,6.6,5.4,12.3,13.8,14.8,6.6,6.1,8.5,5,1.4,92.8,4.4,0.3,0.5,0,0.6
0500000US13297,"Walton County, Georgia",83003,48.9,51.1,7.1,7.4,7.8,6.8,5.7,12.1,15.1,14.6,6.7,5,6.8,3.6,1.2,79.8,15.9,0.3,1.2,0,1.6
0500000US13299,"Ware County, Georgia",36181,49.6,50.4,6.8,6.3,6.7,6.8,6.8,12.7,12.8,13.8,5.6,6.4,7.9,5.4,1.9,66.4,29.4,0.3,0.9,0,2
0500000US13301,"Warren County, Georgia",5873,46.3,53.7,6.4,7.1,5.7,6.9,4.3,10.1,11.7,16.9,7.5,6.2,8.6,7.1,1.4,37.1,60.9,0,1.9,0,0
0500000US13303,"Washington County, Georgia",21175,50.2,49.8,6.6,6.4,6.3,7.3,6.5,12.5,13.1,15.8,6.2,5.8,7.5,4.5,1.7,45.7,52.9,0,0.3,0,0.2
0500000US13305,"Wayne County, Georgia",29988,52.2,47.8,7,7.1,6.9,6.5,6,13.1,14.4,14.8,5.8,5.8,7.5,3.9,1.3,74.9,20.7,0.1,0.2,0,2.8
0500000US13309,"Wheeler County, Georgia",7354,66.7,33.3,4.3,5,4.7,7,7.9,19.2,13.8,13.7,7.7,5.2,7.3,3.4,1,55.3,43.5,0.1,0.7,0,0.1
0500000US13311,"White County, Georgia",26840,49.9,50.1,5.9,5.7,6.3,6.6,6.3,9.9,13,14.8,7.4,6.9,10.4,5.3,1.6,94.8,3.3,0.3,0.2,0.1,0.2
0500000US13313,"Whitfield County, Georgia",101234,49.9,50.1,8.3,8.2,7.7,7.2,6.9,13.5,14.2,13,6.1,4.2,6.1,3.3,1.3,81.8,3.9,0.4,1.1,0,10.5
0500000US13315,"Wilcox County, Georgia",9131,58.1,41.9,5.5,5,5.8,7,6,14.8,15,14.3,6.7,5.4,7.6,4.4,2.5,60.6,36.3,0.4,0.4,0,1.6
0500000US13317,"Wilkes County, Georgia",10485,48.2,51.8,4.6,7,6.1,7.2,4.3,11.1,12.7,13.7,7.6,7,10.6,5.1,3,52.6,43.2,1.4,0,0.1,1.7
0500000US13319,"Wilkinson County, Georgia",9617,47.6,52.4,6.9,6.2,7.8,6.9,5.9,9.6,13,15.3,6.7,6.2,9.1,4.4,1.8,59.7,39.1,0.1,0,0,0.6
0500000US13321,"Worth County, Georgia",21741,48,52,6.9,6.9,6.6,7.4,6.5,10.5,13.1,14.8,7.1,6,8.6,3.6,1.9,69.8,28.5,0.1,0.2,0,0.4
0500000US15001,"Hawaii County, Hawaii",182997,50.1,49.9,6.4,6,6.4,6.7,5.9,12,11.7,15.2,8.2,7.2,7.9,4.4,2,33.6,0.6,0.3,23.3,11.4,2.3
0500000US15003,"Honolulu County, Hawaii",944287,50,50,6.5,5.9,6.1,6.4,7.7,14.1,13.3,13.8,6.2,5.6,7.1,5.1,2.2,21.1,2,0.2,44.5,9.3,1.1
0500000US15007,"Kauai County, Hawaii",66306,50.3,49.7,6.4,6.5,5.7,6.3,5.6,11.9,12.5,15.7,8.1,6.6,7.8,4.6,2.4,33,0.6,0.2,34.3,9.3,0.6
0500000US15009,"Maui County, Hawaii",152907,50.3,49.7,6.5,6.2,6.4,6.1,5.5,13.3,13.9,15.8,7.4,6.5,6.9,3.7,1.8,35.1,0.6,0.2,25.4,9.5,0.9
0500000US16001,"Ada County, Idaho",388174,50.1,49.9,7.3,7.6,7.3,6.7,6.7,14.8,14.4,14.1,5.8,5,5.6,3.2,1.5,92.1,1,0.6,2.6,0.2,1.2
0500000US16005,"Bannock County, Idaho",81730,49.7,50.3,8.4,7.5,7.4,7.6,9.6,14.6,11.1,12.1,6.3,4.3,6,4,1.1,90.6,0.7,3.4,1.1,0.3,1.4
0500000US16007,"Bear Lake County, Idaho",6013,49.7,50.3,6.6,7.8,8.2,6.2,5.5,10.4,10,14.4,5.4,7.5,9.6,5.7,2.7,97.4,0.4,0.6,0,0.1,0.6
0500000US16009,"Benewah County, Idaho",9293,51.2,48.8,6.2,6,7.4,7,4.5,8.8,11.1,16,8.4,7.2,10.6,5.3,1.6,86.5,0.8,9,0,0.2,0.2
0500000US16011,"Bingham County, Idaho",45002,49.9,50.1,9.4,9.6,8.5,8.4,5.8,12.4,11.6,12.8,5.9,4.4,6.3,3.6,1.4,87.3,0.5,5.6,0.7,0,3.5
0500000US16013,"Blaine County, Idaho",21354,52.1,47.9,6.7,6.3,6.8,5.7,5.3,12.2,14.2,17.3,8.2,6.2,7.3,3,0.8,91.1,0,1.4,0.4,0.9,5.3
0500000US16015,"Boise County, Idaho",7094,52.2,47.8,4.3,5.6,7.8,5.5,4.2,7.5,11.5,19.4,12.3,7.2,10.2,3.7,0.7,96,0.5,0.8,1,0,0.2
0500000US16017,"Bonner County, Idaho",40849,50.3,49.7,5.2,5.8,6.5,6.4,4,10.4,11.2,16.6,9,8.1,10.4,4.8,1.6,96.4,0.2,1,0.7,0,0.2
0500000US16019,"Bonneville County, Idaho",102422,49.8,50.2,9.6,8.7,8.1,7.5,6.2,14.5,11.6,12.7,5.6,4.6,5.7,3.6,1.5,92.9,0.6,0.7,0.8,0.1,2.7
0500000US16021,"Boundary County, Idaho",10845,50.3,49.7,6,7,7,8,3.5,9.3,12.2,14.7,9.1,6.6,9.9,5.6,1.1,94.8,0,2.4,0.6,0.3,0.5
0500000US16027,"Canyon County, Idaho",186620,49.6,50.4,9.2,8.9,8.6,7.8,6.5,14.1,12.9,11.9,5.2,4.3,6,3.4,1.3,91.5,0.3,0.8,0.7,0.2,3.1
0500000US16029,"Caribou County, Idaho",6893,51.2,48.8,8.2,8.7,6.5,7.2,3.9,12.3,11.2,13.3,6.6,6.4,8.6,4.9,2.3,95.4,0,0.5,0.6,0,2.2
0500000US16031,"Cassia County, Idaho",22491,50.4,49.6,9.3,8.9,9.2,9,5,11.9,11.5,12.2,5.8,4.6,6.6,3.8,2.2,88.8,0.3,1,0.6,0,6.9
0500000US16035,"Clearwater County, Idaho",8753,54.2,45.8,3.8,4.8,5.3,5,4.7,10,11,16.3,8.5,9,12.9,6.7,2,93.9,0.5,3.1,0.8,0,0.3
0500000US16039,"Elmore County, Idaho",26744,51.8,48.2,9.3,7,7.7,7.4,10,14.9,12.3,12.5,4.7,4.3,6,2.7,1.2,86,2.8,1.4,1.9,0.2,2.7
0500000US16041,"Franklin County, Idaho",12650,51,49,9.4,10.6,9.6,8.1,4.8,11.9,11.1,12.2,5.3,4.3,6.7,4.1,2,94.6,0.4,0.6,0.1,0,2.5
0500000US16043,"Fremont County, Idaho",13133,51.3,48.7,8.8,8.3,8.6,8.2,4.8,13.3,11.2,12.5,4.2,6.3,7.6,5.4,0.7,96.3,0.1,1.1,0.4,0,0.9
0500000US16045,"Gem County, Idaho",16783,50.4,49.6,6.3,6.1,7.2,7.8,4.5,9.8,11.5,15.4,8.3,5,9.9,6,2.3,94.8,0,0.2,1,0.3,1.8
0500000US16047,"Gooding County, Idaho",15285,51.6,48.4,8.1,9.1,7.4,7.4,5.9,11.8,11.9,12.4,5.7,4.8,8.3,5.8,1.5,88.2,0,1.4,0.6,0,7.3
0500000US16049,"Idaho County, Idaho",16108,52,48,5.2,5.2,6.6,5.7,4.5,8.8,10.3,15.6,9,8.2,12.5,6,2.4,94.3,0.1,2.5,0.1,0,0.4
0500000US16051,"Jefferson County, Idaho",25291,50.3,49.7,10.5,9.6,9.9,7.5,5.5,14.3,11.9,12.1,5.1,3.8,5.7,2.9,1,95.3,0.2,0.6,0.2,0.1,1.9
0500000US16053,"Jerome County, Idaho",21794,50.9,49.1,9.6,8.7,8,7.8,6.6,13.3,12.2,12.7,6.5,3.8,6.1,3.2,1.6,91.6,0.4,1.5,0,0,4.9
0500000US16055,"Kootenai County, Idaho",137178,49.3,50.7,6.4,7.1,6.9,7,6,11.9,12.9,14.5,6.5,6.6,8.1,4.6,1.6,95.2,0.3,1.1,0.6,0.1,0.3
0500000US16057,"Latah County, Idaho",36932,51.8,48.2,5.3,4.7,5.4,10.7,18.7,13.5,9.6,11.9,6.1,4.1,5.4,3.4,1.3,92.9,0.8,0.5,2,0.1,0.6
0500000US16059,"Lemhi County, Idaho",7895,50.7,49.3,5.3,5.1,5.2,7.1,2.8,8.3,10,16,10,7.8,13.3,5.4,3.6,96.8,0.4,0.3,0.8,0,0.1
0500000US16063,"Lincoln County, Idaho",5106,51.7,48.3,8.4,8.1,10.6,6.7,7.9,11.8,10.6,13.4,7,5.7,4.8,4.3,0.7,90,1.1,0.3,0.6,0,6.3
0500000US16065,"Madison County, Idaho",36984,48.1,51.9,9.3,6.7,5.9,15.2,26.2,13.6,6.6,6.3,2.6,2.1,3.1,1.9,0.6,96.1,0.6,0.2,0.8,0,0.3
0500000US16067,"Minidoka County, Idaho",19740,50.6,49.4,8.2,7.6,8.2,8.1,5.6,11.7,10.5,14,5.4,5.8,7.7,4.9,2.3,85.3,0.1,0.9,0.2,0.1,10.6
0500000US16069,"Nez Perce County, Idaho",39088,49.6,50.4,5.7,6.1,6.1,6.8,6.8,12.2,11.7,14.2,6.7,5.9,8.6,5.7,3.5,90.2,0.4,4.4,0.9,0.4,0.6
0500000US16073,"Owyhee County, Idaho",11449,51.7,48.3,7.6,7.4,9.3,7.6,6.7,10.8,12.5,13,6.6,5.3,7.7,3.6,2,89.5,0.1,3.9,0.1,0,3.4
0500000US16075,"Payette County, Idaho",22596,49.6,50.4,7.7,7.4,8.5,7.5,5.4,11.8,12.2,13.2,6.5,4.8,8.6,4.2,2.3,91.9,0,1.2,0.4,0,2.8
0500000US16077,"Power County, Idaho",7671,50.6,49.4,8.6,8.2,8.8,9.6,5.1,11.6,10.9,13.7,5.8,5.9,7,3.4,1.5,89.9,0.3,4.5,0,0.3,3.1
0500000US16079,"Shoshone County, Idaho",12849,50.5,49.5,4.8,5.4,6.2,6.2,4.6,9.4,11.9,16.2,8.2,7.7,11.1,6.4,1.9,96,0.3,1,0.6,0,0.1
0500000US16081,"Teton County, Idaho",9786,53.1,46.9,9.3,10.7,4.9,5.5,4.7,17.3,17.8,13.2,6.6,3.5,3.6,2.1,0.7,97.1,0,0.1,1,0,1.6
0500000US16083,"Twin Falls County, Idaho",76129,49.4,50.6,8.1,7.8,7.1,7.2,6.9,13.4,11.5,13,5.6,5.4,7.3,4.6,2,92.4,0.4,0.6,1.2,0,3.3
0500000US16085,"Valley County, Idaho",9877,51.7,48.3,5.4,5,6.1,6.3,3.2,10.7,12.1,16.9,9.2,9.2,10.6,4.3,1,97.9,0,0.2,0.2,0,0.8
0500000US16087,"Washington County, Idaho",10153,49.9,50.1,5.3,5.1,8.9,7.4,3,10.1,11.9,13.7,7.9,7.5,10.7,6,2.7,91.2,0,1.3,1.3,0,4.2
0500000US17001,"Adams County, Illinois",67045,48.6,51.4,6.2,6.3,6.6,6.8,6.1,11.6,11.9,14.4,6.6,5.9,8.3,6.1,3.2,93.6,3.6,0.1,0.7,0,0.5
0500000US17003,"Alexander County, Illinois",8314,48.7,51.3,7,5.1,6.8,7,7.4,10,11.1,15.2,6.3,7,9.3,5.6,2.2,61.8,35.2,0.1,0.8,0,0.1
0500000US17005,"Bond County, Illinois",17849,50.6,49.4,6,6.1,5.6,8,8.8,10.8,11.9,15.3,7.1,4.8,8.2,5,2.3,91.4,4.4,0.1,1.4,0,0.2
0500000US17007,"Boone County, Illinois",54084,50.1,49.9,7.2,8.9,7.9,8,5.3,11.1,15.3,14.3,5.9,5,6.6,3.6,1.1,90.8,2.3,0.2,1.4,0,3.8
0500000US17009,"Brown County, Illinois",6897,63.5,36.5,4,3.6,5.5,4.8,7.9,19.3,16.4,15.4,6.7,4.3,6.5,3.7,2,80.2,16.3,0.3,0.3,0,0.1
0500000US17011,"Bureau County, Illinois",34963,48.7,51.3,5.9,6.4,6.4,6.7,4.8,10.9,12.4,15.1,7.6,5.8,8.8,6.4,2.9,95.8,0.6,0.3,0.7,0,1.6
0500000US17015,"Carroll County, Illinois",15474,49.9,50.1,4.8,5.3,6.4,6.4,4.6,9.5,11.4,15.2,8,7,11.3,7.5,2.6,96.1,0.9,0.1,0.4,0,0.9
0500000US17017,"Cass County, Illinois",13639,50.8,49.2,5.7,8.2,6.8,7.1,5.4,12,13.5,13.7,7.6,4.5,7.8,5.8,1.8,91.3,3.1,0.1,0,0,4.5
0500000US17019,"Champaign County, Illinois",199443,50,50,5.7,5.3,5,10.6,17.3,14.6,10.7,11.4,5.2,4.1,5.1,3.4,1.4,74.9,12.6,0.2,9.1,0,1.1
0500000US17021,"Christian County, Illinois",34897,50.6,49.4,5.9,5.6,6.6,6.8,5.8,11.2,12.6,15.5,6.2,6.3,8.8,6,2.8,96.2,1.7,0.2,0.5,0,0.7
0500000US17023,"Clark County, Illinois",16442,48.9,51.1,5.4,6.3,7,6.8,5.2,10.5,13,15.4,7,5.5,9.2,6.3,2.5,98.1,0.4,0.1,0.2,0,0.3
0500000US17025,"Clay County, Illinois",13862,48.5,51.5,6.4,6.3,6.6,6.4,5,10.8,12.4,15.1,6.7,6.5,8.7,6.4,2.7,97.7,0.5,0.1,0.5,0,0.2
0500000US17027,"Clinton County, Illinois",37577,51.6,48.4,5.7,6.6,6.3,6.7,5.9,13.2,13.9,15.9,6.2,4.9,7.3,5.3,2,94.1,3.5,0.2,0.4,0,0.4
0500000US17029,"Coles County, Illinois",53684,47.9,52.1,5.1,5.2,4.9,11.3,16.1,10.8,9.9,12.4,5.8,4.6,6.9,4.7,2.3,93.2,3.8,0.1,1,0,0.5
0500000US17031,"Cook County, Illinois",5182969,48.4,51.6,6.6,6.4,6.6,6.9,7.1,16,13.8,13.8,5.9,4.8,6.2,4,1.7,55.2,24.9,0.2,6.2,0,11.6
0500000US17033,"Crawford County, Illinois",19850,50.7,49.3,5.1,5.7,5.8,7.4,6.2,10.8,12.7,15.8,7.7,5.5,9,6.2,2.3,93.1,3.6,0.3,0.4,0,0.4
0500000US17035,"Cumberland County, Illinois",11073,49.8,50.2,6.3,7.3,5.9,6.8,5.6,11.3,12.3,15.1,6.8,6,8.4,5.6,2.6,97.9,0.7,0.1,0.6,0,0
0500000US17037,"DeKalb County, Illinois",104684,49.9,50.1,6.2,6.1,6.2,10.2,15.1,13.6,11.7,12.2,4.9,4.2,5,3.2,1.4,84.8,6.2,0.3,2.5,0.1,4.2
0500000US17039,"De Witt County, Illinois",16635,49.7,50.3,5.6,6.1,6.3,6.6,5,11.5,12.9,16,7.5,5.5,9.1,6.1,1.7,97,1.1,0,0.1,0,0.7
0500000US17041,"Douglas County, Illinois",19958,49.1,50.9,7.2,6.7,7.9,6.4,5.8,12.2,12.4,14.3,6.4,5.2,7.8,5,2.8,95.6,0.4,0.2,0.8,0,1.9
0500000US17043,"DuPage County, Illinois",914224,49.1,50.9,6.3,6.9,7.2,7.2,6,12.8,14.2,16.2,6.7,5.2,6,3.5,1.8,80.3,4.5,0.2,10.1,0,3
0500000US17045,"Edgar County, Illinois",18658,48.6,51.4,5.9,7,5.3,6.4,5.1,11.1,11.9,15.3,7.3,6.1,9.3,6.9,2.2,98,0.6,0,0.8,0,0.4
0500000US17047,"Edwards County, Illinois",6693,49.6,50.4,5.6,6.9,6.5,6.9,4.7,10.2,12.6,15,7.1,6.6,9,6.5,2.4,97.5,1,0,0,0,0
0500000US17049,"Effingham County, Illinois",34229,49.7,50.3,6.5,6.1,7.8,7.2,6,12,12,15.5,6.8,4.9,7.7,4.9,2.5,97.5,0.3,0.1,0.4,0,0.8
0500000US17051,"Fayette County, Illinois",22051,52.2,47.8,5.8,6.7,6,6.8,6.4,12.6,13,15,7,4.8,8.2,4.9,2.9,97.4,1.1,0.1,0.2,0,0.2
0500000US17053,"Ford County, Illinois",14088,48.4,51.6,5.7,6.7,6.8,6.6,4.6,10.9,12.3,15.7,5.9,6.1,8.4,6.3,4,97.6,0.5,0.1,0.3,0,0.3
0500000US17055,"Franklin County, Illinois",39540,49,51,5.9,6.2,6.7,6.6,5.5,11.2,12.6,14.2,6.8,6.2,9.8,6.1,2.5,97.9,0.3,0,0.8,0,0.2
0500000US17057,"Fulton County, Illinois",37122,51.3,48.7,5.3,6.1,5.8,6.2,5.4,12.5,12.9,14.9,6.2,6.7,9,6.3,2.7,94.5,3.3,0.2,0.4,0.2,0.3
0500000US17059,"Gallatin County, Illinois",5685,49.2,50.8,6.1,5.7,5.6,5.8,5.4,10.5,11.7,14.2,7.4,7.1,11.6,6.8,2,97.5,0.6,0.3,0.3,0,0.1
0500000US17061,"Greene County, Illinois",13911,50.6,49.4,5.6,5.4,7.4,6.9,5.4,11.4,12.6,15.8,6.7,5.6,8.7,5.5,3,97.5,1.1,0,0,0.1,0.6
0500000US17063,"Grundy County, Illinois",49460,49.7,50.3,7.3,7.6,7.7,6.9,5.5,13.5,14.8,15,6,4.8,6.2,3.2,1.6,95.4,1.2,0.1,0.6,0,1.5
0500000US17065,"Hamilton County, Illinois",8441,49,51,5.9,6.5,6.4,6.3,4.8,11.4,11.3,14.4,6.2,7.1,10.1,6.4,3.1,98.4,0.4,0.3,0,0,0.2
0500000US17067,"Hancock County, Illinois",19155,49.1,50.9,5.6,5.9,6,6.5,4.5,10.5,11.7,15.4,7.8,6.3,10,6.6,3,97.7,0.4,0.2,0.3,0,0.2
0500000US17071,"Henderson County, Illinois",7379,49.5,50.5,4.3,4.9,6.5,5.6,5.1,9.5,11.2,17,8.2,7.2,11.3,7.5,1.6,94.1,0.4,0.1,1.2,0.3,1.6
0500000US17073,"Henry County, Illinois",50465,49.6,50.4,6,7.1,6.5,7.2,4.7,10.9,12.2,15.3,7.1,6.1,8.6,6.1,2.2,94.5,1.6,0.3,0.3,0,2
0500000US17075,"Iroquois County, Illinois",29901,49.1,50.9,5.5,6.5,7,6.9,4.7,10.1,12.2,15.4,6.6,6.4,9.4,5.6,3.7,96.3,0.9,0.2,0.4,0,1.2
0500000US17077,"Jackson County, Illinois",59901,50.7,49.3,5.1,4.4,5,10.7,18.3,13.8,10,11.1,5.4,4.7,5.8,3.8,1.9,78.3,14.5,0.4,3.4,0,0.6
0500000US17079,"Jasper County, Illinois",9735,49.8,50.2,5.8,7.1,5.5,6.5,5.3,11.5,11.8,16.3,7.3,5.9,8.4,6.8,1.8,98.2,0.1,0.1,0.1,0,0.7
0500000US17081,"Jefferson County, Illinois",39032,51.6,48.4,6.1,6.1,5.8,6.9,5.7,12.3,13,15,6.4,6.5,8.6,4.9,2.7,88.4,8,0.3,0.6,0,0.5
0500000US17083,"Jersey County, Illinois",22972,49,51,5.7,5.6,7.4,7.4,6.7,11.3,12.5,15.7,7.3,5.1,8.4,5.4,1.8,97.8,0.8,0,0.3,0,0.1
0500000US17085,"Jo Daviess County, Illinois",22709,50.3,49.7,5.2,5.4,6.3,5.7,4.4,9.3,11.1,15.1,8.7,7.6,11.8,7.3,2.2,96.7,0.5,0.4,0.4,0,1.2
0500000US17087,"Johnson County, Illinois",12666,56.1,43.9,4.6,4.4,6.5,6.2,6.4,12.9,13.5,15,6.3,7.2,10.1,5.1,1.7,86.7,11.4,0.1,0.2,0,0.2
0500000US17089,"Kane County, Illinois",509622,49.9,50.1,8,8.3,8,7.4,5.8,13.3,15.1,14.4,5.7,4.5,5.3,2.9,1.2,73.6,5.4,0.2,3.3,0,15.4
0500000US17091,"Kankakee County, Illinois",112895,49.1,50.9,6.8,7.1,7.1,7.8,6.9,12.3,12.9,14.2,6.4,5.2,6.9,4.5,1.9,79,15.1,0.2,1,0,2.6
0500000US17093,"Kendall County, Illinois",110767,49.7,50.3,9,9.3,8.4,6.8,4.8,15.5,17.6,12.8,5,3.7,4.3,2.2,0.6,85.4,5,0.2,3.1,0,3.6
0500000US17095,"Knox County, Illinois",52881,50.1,49.9,5.2,5.7,5.9,6.7,7.1,11.2,11.8,14.5,7.1,6.4,9.1,6.1,3.2,88.3,7.7,0.2,0.7,0,1.6
0500000US17097,"Lake County, Illinois",700424,49.9,50.1,6.8,7.8,8,8.1,6,11.5,14.6,16.1,6.2,4.8,5.6,3.3,1.4,76.9,6.7,0.2,6.2,0,7.7
0500000US17099,"LaSalle County, Illinois",113865,49.8,50.2,5.9,6.8,6.3,6.8,5.8,11.5,12.6,15.7,6.8,5.5,8,5.7,2.6,93.5,1.7,0.2,0.5,0,2.3
0500000US17101,"Lawrence County, Illinois",16853,55.5,44.5,5.3,5.8,4.9,6,8.1,15.1,12.2,15,5.3,6,8,5.1,3.1,82.7,13.7,0.1,0.1,0.2,1.9
0500000US17103,"Lee County, Illinois",36012,52.2,47.8,5.6,5.9,6.2,6.9,6.4,11.2,13.5,16.1,6.2,6.3,8,5,2.6,92.5,4.6,0.1,0.6,0,0.8
0500000US17105,"Livingston County, Illinois",38992,50.1,49.9,5.5,5.5,6.8,6.6,6,12.4,13.5,16.1,6.6,5.4,7.5,5.7,2.3,92.2,5.1,0,0.6,0,1.2
0500000US17107,"Logan County, Illinois",30353,50.7,49.3,5.2,5.8,5.3,7.3,7.2,14.1,13,14.8,6.1,5.6,7.6,5.3,2.7,86.6,10.2,0.1,0.9,0,0.8
0500000US17109,"McDonough County, Illinois",32673,49.8,50.2,4.3,4.7,3.9,14.8,17.9,9.9,9.2,10.9,5.5,4.8,6.7,5.4,2.1,90.8,4.7,0.3,2.1,0.1,0.5
0500000US17111,"McHenry County, Illinois",307721,49.9,50.1,6.6,7.9,8,7.7,5,11.3,15.8,16.7,6,5.1,5.9,2.9,1.2,90.2,1.1,0.2,2.5,0,4.4
0500000US17113,"McLean County, Illinois",168234,48.5,51.5,6.3,6.4,6.1,8.7,12.8,13.7,12.6,13.3,5.6,4.2,5.4,3.3,1.6,84.8,7.2,0.2,4.1,0,1.3
0500000US17115,"Macon County, Illinois",110712,47.8,52.2,6.3,6.9,5.5,7.1,6.4,11.6,11.8,15,7.3,5.9,8.1,5.8,2.4,79.9,15.7,0.1,1,0,0.5
0500000US17117,"Macoupin County, Illinois",47879,49.1,50.9,5.8,6.5,6.4,6.9,5.8,11.1,12.4,15.3,6.7,6.3,8.4,5.8,2.8,97.7,0.6,0.1,0.3,0,0.1
0500000US17119,"Madison County, Illinois",268473,48.8,51.2,6.1,6.8,6.1,6.8,7.4,12.6,13,15.3,6.5,5.4,7.2,5.1,1.9,88.7,8,0.3,0.8,0,0.6
0500000US17121,"Marion County, Illinois",39586,48.9,51.1,6.4,6.4,6.1,7.4,5.4,11.1,11.9,15,6.8,6.1,8.8,5.6,3,93.3,3,0.2,0.4,0,0.4
0500000US17123,"Marshall County, Illinois",12692,49.8,50.2,5.2,6.2,5.7,7,4.7,10,12,15.4,7.4,6.8,9.7,6.6,3.3,96.8,0.4,0.1,0.6,0,1.3
0500000US17125,"Mason County, Illinois",14788,48.5,51.5,5.2,6.6,6,6.6,4.9,9.9,12.7,15.4,6.1,7.6,9.5,7,2.4,97.9,0.3,0.3,0.4,0,0.2
0500000US17127,"Massac County, Illinois",15439,47.3,52.7,6.4,5.8,7.3,5.8,4.9,10.7,13.1,15,6.7,6,9.5,6.4,2.5,91.1,4.9,0.2,0.3,0,0.2
0500000US17129,"Menard County, Illinois",12731,48.7,51.3,5.7,5.5,7.5,7.1,4.8,10,13.3,16.6,7.6,6.6,8.6,4.5,2.3,98.9,0.7,0,0,0,0
0500000US17131,"Mercer County, Illinois",16497,49.3,50.7,5.7,6.5,6.8,6.2,4.5,10.1,12.5,15.8,7.8,6.3,9.4,5.2,3.2,97.7,0.4,0.2,0.3,0,0.7
0500000US17133,"Monroe County, Illinois",32767,49.4,50.6,6.2,6,8.2,6.6,4.8,11.1,14,17.2,6.7,5.2,7.1,4.4,2.5,98.2,0.1,0.1,0.4,0,0.2
